Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
7_1_12	0.17	24852	21905	0.88	5.4	4.0	0.02414	0.01819	0.06351	0.1415	52792	49517	0.94	8.5	5.6	0.03708	0.02444	0.0642	0.1133
7_1_12	0.08	92736	5060	0.05	1.5	1.3	0.00687	0.0059	1.0	0.0	145528	54577	0.38	7.8	5.7	0.03428	0.02494	0.15096	0.29208
5_6_10	1.0	96	96	1.0	15.5	4.2	0.06653	0.01818	0.06071	0.03532	96	96	1.0	15.5	4.2	0.06653	0.01818	0.06071	0.03532
5_6_10	0.92	154	154	1.0	15.9	4.2	0.06915	0.01848	0.06209	0.04916	250	250	1.0	15.8	4.2	0.06814	0.01837	0.06156	0.04429
5_6_10	0.83	421	421	1.0	15.5	4.3	0.06628	0.01864	0.07868	0.05491	671	671	1.0	15.6	4.2	0.06698	0.01855	0.0723	0.05184
5_6_10	0.75	694	692	1.0	15.2	4.5	0.06508	0.01954	0.07831	0.04903	1365	1363	1.0	15.4	4.4	0.06601	0.01907	0.07535	0.05051
5_6_10	0.67	1098	1095	1.0	14.7	4.7	0.06301	0.02049	0.0788	0.06342	2463	2458	1.0	15.1	4.5	0.06468	0.01977	0.07689	0.05664
5_6_10	0.58	1727	1723	1.0	14.2	4.8	0.06109	0.02063	0.07924	0.06505	4190	4181	1.0	14.7	4.7	0.0632	0.0202	0.07785	0.06025
5_6_10	0.5	2592	2583	1.0	13.5	4.9	0.05807	0.02147	0.07706	0.06563	6782	6764	1.0	14.2	4.8	0.06124	0.02084	0.07755	0.06235
5_6_10	0.42	3871	3855	1.0	12.1	5.1	0.05244	0.02227	0.07475	0.07226	10653	10619	1.0	13.5	5.0	0.05805	0.02179	0.07654	0.06613
5_6_10	0.33	6092	6047	0.99	10.6	5.3	0.04595	0.02293	0.0735	0.08815	16745	16666	1.0	12.4	5.3	0.05366	0.02296	0.07543	0.07488
5_6_10	0.25	10389	10123	0.97	8.5	5.0	0.03726	0.02192	0.07226	0.10989	27134	26789	0.99	10.9	5.5	0.04746	0.02393	0.07424	0.08974
5_6_10	0.17	25614	22478	0.88	5.3	4.0	0.02383	0.01786	0.07651	0.15516	52748	49267	0.93	8.4	5.6	0.03668	0.0244	0.07527	0.12395
5_6_10	0.08	101608	6481	0.06	2.1	2.0	0.00946	0.00919	1.0	0.0	154356	55748	0.36	7.6	5.7	0.03351	0.02474	0.18278	0.31849
5_3_12	1.0	102	102	1.0	16.5	4.2	0.0706	0.01842	0.0593	0.03334	102	102	1.0	16.5	4.2	0.0706	0.01842	0.0593	0.03334
5_3_12	0.92	162	162	1.0	16.9	4.0	0.07251	0.01745	0.05972	0.04691	264	264	1.0	16.7	4.1	0.07177	0.01782	0.05956	0.04212
5_3_12	0.83	457	453	0.99	16.1	4.4	0.06921	0.01947	0.07284	0.05036	721	717	0.99	16.3	4.3	0.07015	0.01891	0.06795	0.0479
5_3_12	0.75	796	796	1.0	15.8	4.7	0.06799	0.02071	0.07527	0.04592	1517	1513	1.0	16.1	4.5	0.06902	0.0199	0.0718	0.04699
5_3_12	0.67	1146	1145	1.0	15.3	4.8	0.06558	0.02104	0.07316	0.0536	2663	2658	1.0	15.7	4.7	0.06754	0.02047	0.07239	0.04994
5_3_12	0.58	1911	1909	1.0	14.6	5.0	0.06268	0.02172	0.07396	0.06083	4574	4567	1.0	15.3	4.9	0.06551	0.02113	0.07304	0.05476
5_3_12	0.5	2826	2819	1.0	13.8	5.2	0.05974	0.02265	0.07197	0.06252	7400	7386	1.0	14.7	5.0	0.06331	0.0219	0.07263	0.05784
5_3_12	0.42	4226	4214	1.0	12.6	5.4	0.05461	0.02355	0.06883	0.06999	11626	11600	1.0	14.0	5.3	0.06015	0.0229	0.07125	0.06255
5_3_12	0.33	6441	6389	0.99	10.8	5.4	0.04718	0.0239	0.06648	0.08386	18067	17989	1.0	12.8	5.5	0.05554	0.02407	0.06956	0.07089
5_3_12	0.25	10743	10483	0.98	8.7	5.1	0.03824	0.02275	0.06644	0.10488	28810	28472	0.99	11.3	5.7	0.04917	0.02503	0.06841	0.08501
5_3_12	0.17	25543	22458	0.88	5.5	4.1	0.02445	0.01864	0.07018	0.14897	54353	50930	0.94	8.7	5.9	0.03827	0.02557	0.06919	0.11758
5_3_12	0.08	98501	5830	0.06	1.8	1.6	0.00825	0.00726	1.0	0.0	152854	56760	0.37	8.0	6.0	0.03519	0.02599	0.1648	0.30374
5_10_10	1.0	97	97	1.0	15.0	4.7	0.06456	0.02065	0.05879	0.03934	97	97	1.0	15.0	4.7	0.06456	0.02065	0.05879	0.03934
5_10_10	0.92	161	161	1.0	15.7	4.4	0.06772	0.01908	0.05866	0.04706	258	258	1.0	15.4	4.5	0.06653	0.01971	0.05871	0.04424
5_10_10	0.83	424	421	0.99	15.4	4.3	0.06593	0.01898	0.07779	0.05725	682	679	1.0	15.4	4.4	0.06616	0.01925	0.07054	0.05346
5_10_10	0.75	665	664	1.0	15.1	4.6	0.06465	0.01984	0.08162	0.05331	1347	1343	1.0	15.2	4.5	0.06541	0.01955	0.07602	0.05365
5_10_10	0.67	1061	1059	1.0	14.5	4.7	0.06246	0.02064	0.08126	0.06369	2408	2402	1.0	14.9	4.6	0.06411	0.02009	0.07833	0.05834
5_10_10	0.58	1651	1648	1.0	14.1	4.8	0.0609	0.02091	0.07979	0.06525	4059	4050	1.0	14.6	4.7	0.06281	0.02048	0.07892	0.06124
5_10_10	0.5	2435	2428	1.0	13.3	4.9	0.05731	0.02119	0.07923	0.06581	6494	6478	1.0	14.1	4.8	0.06075	0.02092	0.07904	0.06299
5_10_10	0.42	3737	3722	1.0	12.1	5.2	0.05244	0.02274	0.07754	0.07548	10231	10200	1.0	13.4	5.0	0.05772	0.02197	0.07849	0.06782
5_10_10	0.33	5819	5772	0.99	10.5	5.3	0.04581	0.02309	0.07638	0.08983	16050	15972	1.0	12.4	5.3	0.05341	0.0231	0.07773	0.07651
5_10_10	0.25	10031	9779	0.97	8.5	5.0	0.03724	0.02205	0.07772	0.11402	26081	25751	0.99	10.9	5.5	0.04727	0.02402	0.07773	0.09256
5_10_10	0.17	25241	22139	0.88	5.3	4.0	0.02377	0.01789	0.0796	0.15788	51322	47890	0.93	8.3	5.6	0.03641	0.0244	0.07859	0.12701
5_10_10	0.08	101322	6633	0.07	2.3	2.3	0.01029	0.01093	1.0	0.0	152644	54523	0.36	7.6	5.7	0.03323	0.02471	0.19069	0.32387
5_12_10	1.0	95	95	1.0	15.0	4.6	0.06442	0.02037	0.06089	0.04616	95	95	1.0	15.0	4.6	0.06442	0.02037	0.06089	0.04616
5_12_10	0.92	162	162	1.0	15.8	4.3	0.06804	0.01884	0.06129	0.04947	257	257	1.0	15.5	4.4	0.0667	0.01946	0.06114	0.04818
5_12_10	0.83	415	414	1.0	15.2	4.5	0.06511	0.01978	0.0741	0.04929	672	671	1.0	15.3	4.5	0.06572	0.01966	0.06914	0.04923
5_12_10	0.75	669	668	1.0	15.2	4.5	0.0652	0.01943	0.08049	0.04873	1341	1339	1.0	15.3	4.5	0.06546	0.01954	0.0748	0.04929
5_12_10	0.67	1017	1016	1.0	14.5	4.8	0.06246	0.02096	0.08128	0.06417	2358	2355	1.0	14.9	4.6	0.06417	0.02021	0.0776	0.05628
5_12_10	0.58	1636	1631	1.0	14.1	4.8	0.06085	0.02072	0.08054	0.06183	3994	3986	1.0	14.6	4.7	0.06281	0.02049	0.0788	0.05862
5_12_10	0.5	2411	2404	1.0	13.3	4.9	0.05731	0.02128	0.07949	0.06762	6405	6390	1.0	14.1	4.8	0.06074	0.02095	0.07906	0.06216
5_12_10	0.42	3656	3641	1.0	12.1	5.2	0.05238	0.02257	0.07802	0.07605	10061	10031	1.0	13.4	5.0	0.05771	0.02192	0.07868	0.06753
5_12_10	0.33	5729	5680	0.99	10.5	5.3	0.04567	0.02301	0.0774	0.09082	15790	15711	0.99	12.3	5.3	0.05336	0.02306	0.07822	0.07677
5_12_10	0.25	9922	9669	0.97	8.5	5.0	0.03734	0.02203	0.07816	0.11373	25712	25380	0.99	10.9	5.5	0.04725	0.02397	0.0782	0.0926
5_12_10	0.17	25057	21954	0.88	5.3	4.0	0.02376	0.01797	0.0809	0.15939	50769	47334	0.93	8.3	5.6	0.03636	0.02439	0.07945	0.12799
5_12_10	0.08	101456	6712	0.07	2.3	2.4	0.01034	0.01116	1.0	0.0	152225	54046	0.36	7.6	5.7	0.03313	0.0247	0.19378	0.32637
5_6_12	1.0	110	110	1.0	16.2	4.3	0.06963	0.01897	0.0581	0.0337	110	110	1.0	16.2	4.3	0.06963	0.01897	0.0581	0.0337
5_6_12	0.92	177	177	1.0	16.8	4.4	0.07221	0.01912	0.05986	0.04767	287	287	1.0	16.6	4.4	0.07122	0.01907	0.05919	0.0428
5_6_12	0.83	449	448	1.0	16.0	4.5	0.06865	0.01952	0.07705	0.05209	736	735	1.0	16.2	4.4	0.06965	0.01938	0.07008	0.04942
5_6_12	0.75	756	754	1.0	15.8	4.7	0.06795	0.0203	0.07725	0.04954	1492	1489	1.0	16.0	4.6	0.06879	0.01986	0.07371	0.0496
5_6_12	0.67	1138	1136	1.0	15.3	4.9	0.06546	0.02134	0.07779	0.06383	2630	2625	1.0	15.7	4.7	0.06735	0.02058	0.07548	0.05623
5_6_12	0.58	1781	1778	1.0	14.8	5.0	0.06346	0.02166	0.07775	0.06032	4411	4403	1.0	15.3	4.9	0.06578	0.02111	0.0764	0.05792
5_6_12	0.5	2627	2617	1.0	13.9	5.2	0.06008	0.02267	0.07639	0.06471	7038	7020	1.0	14.8	5.0	0.06365	0.02187	0.07639	0.06053
5_6_12	0.42	3937	3922	1.0	12.6	5.4	0.05435	0.02354	0.07414	0.07188	10975	10942	1.0	14.0	5.3	0.06032	0.02292	0.07559	0.06483
5_6_12	0.33	6075	6026	0.99	10.9	5.5	0.04761	0.02418	0.07157	0.08657	17050	16968	1.0	12.9	5.6	0.05581	0.02415	0.07416	0.07332
5_6_12	0.25	10256	10000	0.98	8.7	5.2	0.03842	0.02295	0.07179	0.11012	27306	26968	0.99	11.4	5.8	0.04936	0.02516	0.07328	0.08877
5_6_12	0.17	25045	22015	0.88	5.5	4.1	0.02457	0.01874	0.07645	0.15488	52351	48983	0.94	8.7	5.9	0.03822	0.02566	0.07471	0.12297
5_6_12	0.08	98025	6216	0.06	2.1	2.0	0.00939	0.00918	1.0	0.0	150376	55199	0.37	8.0	6.0	0.03497	0.02601	0.1789	0.31461
5_3_10	1.0	92	92	1.0	15.8	3.9	0.06809	0.01716	0.05823	0.03433	92	92	1.0	15.8	3.9	0.06809	0.01716	0.05823	0.03433
5_3_10	0.92	152	152	1.0	16.3	3.7	0.07035	0.0161	0.06254	0.04734	244	244	1.0	16.1	3.8	0.0695	0.01651	0.06092	0.04287
5_3_10	0.83	425	421	0.99	15.4	4.2	0.06602	0.01838	0.07408	0.05243	669	665	0.99	15.7	4.1	0.06729	0.01778	0.06925	0.04952
5_3_10	0.75	722	721	1.0	15.0	4.5	0.06441	0.0194	0.07599	0.04551	1391	1386	1.0	15.3	4.3	0.06579	0.01869	0.07276	0.04757
5_3_10	0.67	1122	1121	1.0	14.7	4.7	0.06314	0.0203	0.07446	0.05455	2513	2507	1.0	15.1	4.5	0.06461	0.01947	0.07352	0.05081
5_3_10	0.58	1847	1845	1.0	14.1	4.8	0.0608	0.02064	0.07514	0.06461	4360	4352	1.0	14.7	4.6	0.06299	0.02006	0.07421	0.05707
5_3_10	0.5	2794	2788	1.0	13.4	4.9	0.05768	0.02148	0.07265	0.0634	7154	7140	1.0	14.2	4.8	0.06092	0.02078	0.0736	0.05962
5_3_10	0.42	4158	4147	1.0	12.2	5.1	0.05291	0.02232	0.06949	0.07005	11312	11287	1.0	13.5	5.0	0.05797	0.02171	0.07209	0.06368
5_3_10	0.33	6482	6429	0.99	10.5	5.2	0.04562	0.0229	0.06792	0.08472	17794	17716	1.0	12.4	5.3	0.05349	0.02293	0.07058	0.07205
5_3_10	0.25	10867	10605	0.98	8.4	4.9	0.03698	0.02178	0.06707	0.10598	28661	28321	0.99	10.9	5.5	0.04731	0.02388	0.06926	0.08635
5_3_10	0.17	26161	22975	0.88	5.3	4.0	0.02376	0.0178	0.07028	0.14874	54822	51296	0.94	8.4	5.6	0.03676	0.02437	0.06972	0.11843
5_3_10	0.08	101821	6041	0.06	1.8	1.6	0.00826	0.00741	1.0	0.0	156643	57337	0.37	7.7	5.7	0.03376	0.02477	0.16773	0.30679
7_6_6	1.0	49	49	1.0	12.3	3.4	0.05287	0.01514	0.06644	0.03743	49	49	1.0	12.3	3.4	0.05287	0.01514	0.06644	0.03743
7_6_6	0.92	74	74	1.0	13.4	3.4	0.05783	0.01486	0.06851	0.04998	123	123	1.0	12.9	3.4	0.05585	0.0151	0.06769	0.04525
7_6_6	0.83	269	268	1.0	13.1	3.5	0.05666	0.01582	0.08347	0.08045	392	391	1.0	13.1	3.4	0.0564	0.01558	0.07851	0.07159
7_6_6	0.75	467	466	1.0	12.2	3.7	0.0522	0.0161	0.08429	0.06813	859	857	1.0	12.6	3.6	0.05412	0.01599	0.08165	0.06975
7_6_6	0.67	742	738	0.99	12.1	3.8	0.0516	0.01633	0.0838	0.06518	1601	1595	1.0	12.3	3.7	0.05295	0.01619	0.08265	0.06766
7_6_6	0.58	1161	1160	1.0	11.8	3.8	0.05071	0.0167	0.08342	0.06629	2762	2755	1.0	12.1	3.8	0.05201	0.01644	0.08297	0.06708
7_6_6	0.5	1980	1975	1.0	11.4	4.0	0.04907	0.01732	0.08578	0.07331	4742	4730	1.0	11.8	3.9	0.05078	0.01688	0.08414	0.06975
7_6_6	0.42	3298	3284	1.0	10.4	4.2	0.04476	0.01795	0.081	0.07717	8040	8014	1.0	11.2	4.0	0.04832	0.01758	0.08286	0.0729
7_6_6	0.33	5447	5395	0.99	9.0	4.3	0.03916	0.01885	0.0806	0.09165	13487	13409	0.99	10.3	4.3	0.04463	0.01865	0.08195	0.08097
7_6_6	0.25	9697	9419	0.97	7.4	4.2	0.03246	0.01821	0.08068	0.11479	23184	22828	0.98	9.1	4.5	0.03961	0.01942	0.08143	0.09638
7_6_6	0.17	26359	23022	0.87	4.8	3.4	0.02114	0.01512	0.08488	0.16244	49543	45850	0.93	6.9	4.5	0.03034	0.01969	0.08316	0.1337
7_6_6	0.08	107771	7944	0.07	2.2	2.1	0.00982	0.00948	1.0	0.0	157314	53794	0.34	6.2	4.6	0.02731	0.01992	0.21855	0.34791
7_1_10	1.0	83	83	1.0	15.4	4.6	0.06617	0.0196	0.06273	0.03909	83	83	1.0	15.4	4.6	0.06617	0.0196	0.06273	0.03909
7_1_10	0.92	164	164	1.0	15.5	4.1	0.0663	0.01826	0.06214	0.04626	247	247	1.0	15.5	4.2	0.06626	0.01868	0.06234	0.0439
7_1_10	0.83	433	432	1.0	15.2	4.3	0.06476	0.01878	0.07927	0.07037	680	679	1.0	15.3	4.3	0.06531	0.01875	0.07311	0.06256
7_1_10	0.75	716	715	1.0	14.9	4.6	0.06367	0.01982	0.07389	0.04953	1396	1394	1.0	15.1	4.5	0.06447	0.01932	0.07351	0.05624
7_1_10	0.67	1137	1136	1.0	14.6	4.6	0.06259	0.02022	0.07293	0.05624	2533	2530	1.0	14.9	4.5	0.06362	0.01975	0.07325	0.05623
7_1_10	0.58	1748	1748	1.0	13.9	4.8	0.06012	0.02116	0.06885	0.05754	4281	4278	1.0	14.5	4.7	0.06219	0.02041	0.07145	0.0568
7_1_10	0.5	2807	2802	1.0	13.4	4.9	0.05794	0.02124	0.07012	0.06607	7088	7080	1.0	14.1	4.8	0.06051	0.02084	0.07093	0.06064
7_1_10	0.42	4243	4227	1.0	12.0	5.1	0.05189	0.02226	0.06589	0.07072	11331	11307	1.0	13.3	5.0	0.05729	0.02179	0.06905	0.06463
7_1_10	0.33	6452	6405	0.99	10.4	5.2	0.04536	0.02285	0.06463	0.08485	17783	17712	1.0	12.3	5.3	0.05297	0.02291	0.06745	0.07263
7_1_10	0.25	10846	10583	0.98	8.4	5.0	0.03679	0.02174	0.06178	0.10138	28629	28295	0.99	10.8	5.5	0.04692	0.0238	0.06533	0.08457
7_1_10	0.17	25507	22492	0.88	5.3	3.9	0.0236	0.01763	0.06389	0.14218	54136	50787	0.94	8.4	5.6	0.03659	0.02424	0.06469	0.11375
7_1_10	0.08	95971	5205	0.05	1.5	1.3	0.00684	0.0058	1.0	0.0	150107	55992	0.37	7.7	5.7	0.03383	0.02471	0.15164	0.2924
7_3_6	1.0	51	50	0.98	12.7	3.3	0.05479	0.01473	0.06538	0.04319	51	50	0.98	12.7	3.3	0.05479	0.01473	0.06538	0.04319
7_3_6	0.92	86	86	1.0	13.1	3.4	0.05665	0.01511	0.06765	0.04817	137	136	0.99	13.0	3.3	0.05597	0.01494	0.06682	0.04625
7_3_6	0.83	280	280	1.0	13.1	3.5	0.05627	0.01514	0.08235	0.0688	417	416	1.0	13.1	3.4	0.05617	0.01506	0.07727	0.0627
7_3_6	0.75	470	468	1.0	12.6	3.5	0.05433	0.01525	0.08019	0.0482	887	884	1.0	12.8	3.5	0.0552	0.01518	0.07882	0.05549
7_3_6	0.67	771	769	1.0	12.0	3.7	0.05164	0.01627	0.07936	0.06224	1658	1653	1.0	12.5	3.6	0.05354	0.01579	0.07907	0.05871
7_3_6	0.58	1285	1284	1.0	11.7	3.8	0.05051	0.01656	0.07855	0.06263	2943	2937	1.0	12.1	3.7	0.05222	0.0162	0.07884	0.06045
7_3_6	0.5	2213	2205	1.0	11.4	3.9	0.04916	0.01735	0.07924	0.06944	5156	5142	1.0	11.8	3.8	0.05091	0.01677	0.07901	0.06445
7_3_6	0.42	3651	3637	1.0	10.3	4.1	0.04474	0.01802	0.07446	0.07386	8807	8779	1.0	11.2	4.0	0.04835	0.01756	0.07713	0.06854
7_3_6	0.33	5987	5937	0.99	9.1	4.3	0.03928	0.01871	0.07488	0.08926	14794	14716	0.99	10.3	4.3	0.04469	0.01857	0.07622	0.07757
7_3_6	0.25	10470	10189	0.97	7.4	4.1	0.03226	0.0181	0.07361	0.10954	25264	24905	0.99	9.1	4.5	0.03961	0.01937	0.07515	0.09201
7_3_6	0.17	27532	24073	0.87	4.7	3.4	0.02099	0.01485	0.07705	0.15482	52796	48978	0.93	7.0	4.5	0.03046	0.01964	0.07609	0.12683
7_3_6	0.08	109550	7444	0.07	1.9	1.6	0.00839	0.00717	1.0	0.0	162346	56422	0.35	6.3	4.6	0.02755	0.01994	0.19798	0.33426
5_10_6	1.0	64	64	1.0	13.4	3.8	0.05789	0.01661	0.06074	0.03997	64	64	1.0	13.4	3.8	0.05789	0.01661	0.06074	0.03997
5_10_6	0.92	103	103	1.0	13.6	4.1	0.0582	0.0179	0.06023	0.03947	167	167	1.0	13.5	3.9	0.05808	0.01737	0.06043	0.03955
5_10_6	0.83	328	324	0.99	13.5	3.8	0.0575	0.01646	0.08556	0.08276	495	491	0.99	13.5	3.8	0.0577	0.01676	0.07701	0.07202
5_10_6	0.75	526	524	1.0	12.9	4.0	0.05545	0.01713	0.08486	0.06571	1021	1015	0.99	13.2	3.9	0.05654	0.01698	0.08106	0.06891
5_10_6	0.67	843	840	1.0	12.7	4.0	0.05457	0.01768	0.08396	0.0623	1864	1855	1.0	13.0	4.0	0.05565	0.01733	0.08238	0.066
5_10_6	0.58	1363	1361	1.0	12.3	4.0	0.05305	0.01739	0.0821	0.06333	3227	3216	1.0	12.7	4.0	0.05455	0.0174	0.08226	0.06487
5_10_6	0.5	2194	2187	1.0	11.8	4.2	0.05098	0.0181	0.08358	0.06699	5421	5403	1.0	12.3	4.1	0.0531	0.01777	0.08279	0.06574
5_10_6	0.42	3480	3466	1.0	10.7	4.4	0.04607	0.01909	0.08128	0.07846	8901	8869	1.0	11.7	4.3	0.05035	0.01862	0.0822	0.07098
5_10_6	0.33	5579	5527	0.99	9.3	4.5	0.04038	0.01967	0.08105	0.09173	14480	14396	0.99	10.8	4.5	0.04652	0.01964	0.08176	0.07959
5_10_6	0.25	10044	9755	0.97	7.5	4.3	0.03294	0.01893	0.08271	0.11714	24524	24151	0.98	9.5	4.7	0.04104	0.02047	0.08214	0.09653
5_10_6	0.17	26986	23492	0.87	4.8	3.5	0.02131	0.01561	0.08672	0.16465	51510	47643	0.92	7.2	4.8	0.03131	0.02073	0.0844	0.13452
5_10_6	0.08	115797	7848	0.07	2.3	2.4	0.01067	0.01136	1.0	0.0	167307	55491	0.33	6.5	4.8	0.02839	0.02095	0.21389	0.34254
5_12_6	1.0	65	65	1.0	13.4	3.9	0.05851	0.01837	0.06539	0.05081	65	65	1.0	13.4	3.9	0.05851	0.01837	0.06539	0.05081
5_12_6	0.92	105	105	1.0	13.8	3.7	0.05918	0.01626	0.05925	0.03342	170	170	1.0	13.6	3.8	0.05893	0.01705	0.0616	0.04091
5_12_6	0.83	315	312	0.99	13.2	4.0	0.05638	0.0175	0.08103	0.07301	485	482	0.99	13.4	3.9	0.05728	0.01737	0.07418	0.06419
5_12_6	0.75	517	516	1.0	13.0	3.9	0.05569	0.01669	0.08329	0.05082	1002	998	1.0	13.2	3.9	0.05646	0.01703	0.07889	0.05782
5_12_6	0.67	822	820	1.0	12.7	4.1	0.05445	0.01796	0.08441	0.06689	1824	1818	1.0	12.9	4.0	0.05555	0.01748	0.08138	0.06212
5_12_6	0.58	1332	1331	1.0	12.3	4.0	0.05303	0.01731	0.08244	0.06171	3156	3149	1.0	12.7	4.0	0.05449	0.01745	0.08183	0.06194
5_12_6	0.5	2149	2141	1.0	11.8	4.2	0.05091	0.01826	0.08504	0.07052	5305	5290	1.0	12.3	4.1	0.05304	0.01787	0.08313	0.06556
5_12_6	0.42	3433	3418	1.0	10.7	4.4	0.04629	0.01904	0.08162	0.07781	8738	8708	1.0	11.7	4.3	0.05039	0.01863	0.08254	0.07062
5_12_6	0.33	5534	5481	0.99	9.3	4.5	0.04047	0.01978	0.0828	0.09478	14272	14189	0.99	10.8	4.5	0.04656	0.01968	0.08264	0.08081
5_12_6	0.25	9910	9625	0.97	7.6	4.3	0.03323	0.01899	0.08423	0.11807	24182	23814	0.98	9.5	4.7	0.04117	0.02048	0.08328	0.0976
5_12_6	0.17	26727	23263	0.87	4.8	3.5	0.02127	0.01568	0.08763	0.16535	50909	47077	0.92	7.2	4.8	0.03134	0.0208	0.08543	0.1354
5_12_6	0.08	115346	7872	0.07	2.4	2.5	0.01097	0.01203	0.99988	0.01057	166255	54949	0.33	6.5	4.8	0.02842	0.02103	0.21643	0.34403
5_1_10	1.0	92	92	1.0	14.9	4.5	0.06386	0.01988	0.06039	0.04885	92	92	1.0	14.9	4.5	0.06386	0.01988	0.06039	0.04885
5_1_10	0.92	176	176	1.0	15.7	4.1	0.067	0.01801	0.06707	0.06	268	268	1.0	15.4	4.3	0.06592	0.0187	0.06478	0.05642
5_1_10	0.83	458	454	0.99	15.1	4.4	0.06456	0.01933	0.0778	0.06424	726	722	0.99	15.2	4.4	0.06506	0.0191	0.07297	0.06173
5_1_10	0.75	753	753	1.0	14.9	4.7	0.06404	0.0202	0.07139	0.04856	1479	1475	1.0	15.1	4.5	0.06454	0.01967	0.07216	0.05538
5_1_10	0.67	1250	1250	1.0	14.7	4.5	0.06311	0.01992	0.06974	0.0525	2729	2725	1.0	14.9	4.5	0.06388	0.01979	0.07105	0.05409
5_1_10	0.58	1987	1987	1.0	14.0	4.7	0.06015	0.02031	0.06925	0.05694	4716	4712	1.0	14.5	4.6	0.06231	0.0201	0.07029	0.05531
5_1_10	0.5	3032	3026	1.0	13.2	4.9	0.05682	0.02133	0.06773	0.06401	7748	7738	1.0	14.0	4.8	0.06016	0.02076	0.06929	0.05888
5_1_10	0.42	4488	4472	1.0	12.1	5.1	0.05215	0.0223	0.06551	0.06919	12236	12210	1.0	13.3	5.0	0.05723	0.02168	0.06791	0.06287
5_1_10	0.33	6998	6946	0.99	10.4	5.2	0.04526	0.02282	0.06124	0.07964	19234	19156	1.0	12.2	5.3	0.05289	0.02284	0.06549	0.06949
5_1_10	0.25	11530	11242	0.98	8.4	4.9	0.03678	0.02173	0.05959	0.10012	30764	30398	0.99	10.8	5.5	0.04693	0.02374	0.06331	0.08221
5_1_10	0.17	27132	23848	0.88	5.3	3.9	0.02358	0.01766	0.06139	0.13993	57896	54246	0.94	8.4	5.6	0.03667	0.02423	0.06246	0.11134
5_1_10	0.08	104745	5030	0.05	1.5	1.3	0.00672	0.00586	1.0	0.0	162641	59276	0.36	7.8	5.7	0.03412	0.0247	0.14202	0.28214
7_1_6	1.0	47	47	1.0	12.4	3.4	0.05345	0.01497	0.07114	0.04337	47	47	1.0	12.4	3.4	0.05345	0.01497	0.07114	0.04337
7_1_6	0.92	102	102	1.0	13.3	3.1	0.05705	0.01513	0.06913	0.04886	149	149	1.0	13.0	3.2	0.05592	0.01512	0.06976	0.04706
7_1_6	0.83	283	281	0.99	12.9	3.4	0.05508	0.01494	0.0796	0.05198	432	430	1.0	12.9	3.4	0.05537	0.01499	0.07619	0.05049
7_1_6	0.75	523	522	1.0	12.4	3.7	0.05307	0.01593	0.07979	0.06354	955	952	1.0	12.6	3.5	0.05411	0.01555	0.07816	0.05801
7_1_6	0.67	858	858	1.0	12.0	3.6	0.0516	0.01613	0.07608	0.05878	1813	1810	1.0	12.3	3.6	0.05292	0.01587	0.07717	0.05837
7_1_6	0.58	1442	1440	1.0	11.7	3.8	0.05012	0.01661	0.07236	0.06022	3255	3250	1.0	12.0	3.7	0.05168	0.01626	0.07504	0.05924
7_1_6	0.5	2369	2364	1.0	11.2	3.9	0.04851	0.01709	0.07371	0.06638	5624	5614	1.0	11.7	3.8	0.05035	0.01669	0.07448	0.06234
7_1_6	0.42	3978	3962	1.0	10.2	4.1	0.04417	0.01788	0.06892	0.07111	9602	9576	1.0	11.1	4.0	0.04779	0.01746	0.07218	0.06616
7_1_6	0.33	6428	6377	0.99	9.0	4.3	0.03918	0.01862	0.06656	0.08344	16030	15953	1.0	10.3	4.2	0.04435	0.01842	0.06993	0.0736
7_1_6	0.25	11112	10801	0.97	7.3	4.1	0.03206	0.01796	0.06472	0.10324	27142	26754	0.99	9.1	4.4	0.03939	0.01921	0.06783	0.08683
7_1_6	0.17	28588	25038	0.88	4.7	3.3	0.02081	0.01474	0.06682	0.14464	55730	51792	0.93	7.0	4.5	0.03041	0.01954	0.06734	0.11836
7_1_6	0.08	112814	6231	0.06	1.5	1.3	0.00682	0.00559	1.0	0.0	168544	58023	0.34	6.4	4.6	0.02787	0.01994	0.1675	0.30966
5_1_12	1.0	95	95	1.0	14.6	4.6	0.06214	0.02021	0.06642	0.05136	95	95	1.0	14.6	4.6	0.06214	0.02021	0.06642	0.05136
5_1_12	0.92	173	173	1.0	15.8	4.1	0.06755	0.01764	0.06823	0.05405	268	268	1.0	15.4	4.3	0.06563	0.01873	0.06759	0.05302
5_1_12	0.83	437	435	1.0	15.2	4.4	0.06482	0.01936	0.07959	0.08596	705	703	1.0	15.3	4.4	0.06513	0.01911	0.07502	0.07531
5_1_12	0.75	752	752	1.0	15.0	4.6	0.06431	0.02025	0.07451	0.05269	1457	1455	1.0	15.1	4.5	0.0647	0.01971	0.07476	0.06459
5_1_12	0.67	1228	1228	1.0	14.7	4.5	0.06282	0.01978	0.07095	0.05524	2685	2683	1.0	14.9	4.5	0.06384	0.01976	0.07301	0.06051
