Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
5_8_4	0.42	4846	4818	0.99	10.9	6.1	0.04688	0.02607	18377	18334	1.0	15.0	7.8	0.06403	0.03305
5_8_4	0.33	7310	7182	0.98	8.8	5.4	0.03819	0.02327	25687	25516	0.99	13.3	7.7	0.05675	0.03275
5_8_4	0.25	11796	11218	0.95	6.6	4.4	0.02887	0.01922	37483	36734	0.98	11.2	7.5	0.04824	0.03198
5_8_4	0.17	25275	21051	0.83	4.2	3.2	0.01903	0.01428	62758	57785	0.92	8.7	7.2	0.03759	0.03036
5_8_4	0.08	127902	8806	0.07	2.4	2.5	0.01105	0.01191	190660	66591	0.35	7.8	7.1	0.03408	0.02999
3_2_6	1.0	743	741	1.0	21.5	8.7	0.09063	0.03599	743	741	1.0	21.5	8.7	0.09063	0.03599
3_2_6	0.92	1319	1319	1.0	21.3	8.5	0.09014	0.03584	2062	2060	1.0	21.4	8.6	0.09032	0.03588
3_2_6	0.83	1926	1926	1.0	20.1	8.3	0.08544	0.03502	3988	3986	1.0	20.8	8.5	0.08796	0.03555
3_2_6	0.75	2386	2386	1.0	19.0	7.8	0.08076	0.03291	6374	6372	1.0	20.1	8.2	0.08527	0.03476
3_2_6	0.67	3106	3105	1.0	17.2	7.5	0.07339	0.03191	9480	9477	1.0	19.2	8.1	0.08137	0.03431
3_2_6	0.58	3836	3833	1.0	15.7	7.1	0.06697	0.03035	13316	13310	1.0	18.2	8.0	0.07723	0.03385
3_2_6	0.5	4971	4961	1.0	13.5	6.7	0.05802	0.02851	18287	18271	1.0	16.9	7.9	0.07201	0.03359
3_2_6	0.42	6558	6507	0.99	11.7	6.3	0.05075	0.02706	24845	24778	1.0	15.5	7.9	0.06643	0.03334
3_2_6	0.33	9046	8903	0.98	9.3	5.5	0.04039	0.02379	33891	33681	0.99	13.9	7.8	0.05955	0.03316
3_2_6	0.25	14173	13546	0.96	7.0	4.5	0.03103	0.01982	48064	47227	0.98	11.9	7.7	0.05137	0.0326
3_2_6	0.17	28041	23586	0.84	4.5	3.3	0.02056	0.01498	76105	70813	0.93	9.4	7.4	0.04111	0.03153
3_2_6	0.08	128530	5809	0.05	1.6	1.3	0.00736	0.00582	204635	76622	0.37	8.9	7.5	0.03855	0.03164
3_10_6	1.0	750	750	1.0	22.6	9.0	0.09599	0.03765	750	750	1.0	22.6	9.0	0.09599	0.03765
3_10_6	0.92	1341	1340	1.0	22.3	9.1	0.09433	0.03842	2091	2090	1.0	22.4	9.0	0.09493	0.03815
3_10_6	0.83	1872	1872	1.0	21.3	8.5	0.09046	0.03613	3963	3962	1.0	21.9	8.8	0.09282	0.03727
3_10_6	0.75	2272	2271	1.0	20.0	8.3	0.0852	0.03577	6235	6233	1.0	21.2	8.7	0.09004	0.03691
3_10_6	0.67	2756	2754	1.0	17.9	7.9	0.07651	0.03351	8991	8987	1.0	20.2	8.6	0.0859	0.03644
3_10_6	0.58	3290	3287	1.0	16.3	7.6	0.0698	0.0325	12281	12274	1.0	19.2	8.5	0.08158	0.03614
3_10_6	0.5	4071	4057	1.0	13.8	6.9	0.05932	0.02978	16352	16331	1.0	17.8	8.5	0.07605	0.03598
3_10_6	0.42	5383	5344	0.99	11.8	6.5	0.05098	0.02813	21735	21675	1.0	16.3	8.4	0.06987	0.03588
3_10_6	0.33	7779	7661	0.98	9.5	5.8	0.04113	0.02499	29514	29336	0.99	14.5	8.4	0.06236	0.03568
3_10_6	0.25	12378	11813	0.95	7.1	4.7	0.03162	0.02097	41892	41149	0.98	12.4	8.2	0.05354	0.03504
3_10_6	0.17	25600	21480	0.84	4.6	3.5	0.02091	0.01575	67492	62629	0.93	9.7	7.9	0.04235	0.03364
3_10_6	0.08	123575	6991	0.06	2.3	2.5	0.01069	0.01235	191067	69620	0.36	9.0	7.9	0.03917	0.03352
5_2_6	1.0	698	696	1.0	21.1	8.7	0.08934	0.0365	698	696	1.0	21.1	8.7	0.08934	0.0365
5_2_6	0.92	1217	1217	1.0	21.2	8.4	0.08959	0.03523	1915	1913	1.0	21.1	8.5	0.0895	0.03569
5_2_6	0.83	1594	1594	1.0	20.2	8.2	0.08567	0.03462	3509	3507	1.0	20.7	8.4	0.08776	0.03525
5_2_6	0.75	2160	2160	1.0	18.9	7.8	0.08061	0.0334	5669	5667	1.0	20.0	8.2	0.08503	0.03473
5_2_6	0.67	2658	2657	1.0	17.5	7.6	0.07442	0.03226	8327	8324	1.0	19.2	8.1	0.08165	0.03432
5_2_6	0.58	3467	3465	1.0	15.6	7.1	0.06638	0.03017	11794	11789	1.0	18.1	8.0	0.07716	0.03387
5_2_6	0.5	4431	4421	1.0	13.6	6.7	0.05839	0.02881	16225	16210	1.0	16.9	7.9	0.07204	0.03362
5_2_6	0.42	6034	6001	0.99	11.8	6.2	0.05102	0.02688	22259	22211	1.0	15.5	7.8	0.06636	0.03328
5_2_6	0.33	8392	8268	0.99	9.4	5.5	0.04074	0.02395	30651	30479	0.99	13.9	7.8	0.05941	0.03305
5_2_6	0.25	13056	12499	0.96	7.1	4.6	0.03136	0.02015	43707	42978	0.98	11.9	7.7	0.05125	0.03248
5_2_6	0.17	26095	22131	0.85	4.6	3.4	0.02079	0.0152	69802	65109	0.93	9.4	7.4	0.0409	0.03136
5_2_6	0.08	116521	6168	0.05	1.6	1.3	0.00747	0.00597	186323	71277	0.38	8.7	7.4	0.03801	0.03146
5_10_4	1.0	607	606	1.0	21.0	8.4	0.08927	0.03546	607	606	1.0	21.0	8.4	0.08927	0.03546
5_10_4	0.92	1047	1047	1.0	21.2	8.6	0.08971	0.03613	1654	1653	1.0	21.1	8.5	0.08955	0.03587
5_10_4	0.83	1427	1427	1.0	19.9	8.1	0.08456	0.03428	3081	3080	1.0	20.6	8.3	0.08724	0.03523
5_10_4	0.75	1812	1811	1.0	18.7	7.9	0.07955	0.03394	4893	4891	1.0	19.9	8.2	0.08439	0.03495
5_10_4	0.67	2105	2103	1.0	17.3	7.5	0.07392	0.0319	6998	6994	1.0	19.1	8.1	0.08124	0.0344
5_10_4	0.58	2785	2782	1.0	15.2	7.3	0.06497	0.03114	9783	9776	1.0	18.0	8.1	0.07661	0.0343
5_10_4	0.5	3497	3489	1.0	13.1	6.6	0.05598	0.02816	13280	13265	1.0	16.7	8.0	0.07119	0.03403
5_10_4	0.42	4731	4703	0.99	11.1	6.3	0.04769	0.02684	18011	17968	1.0	15.2	8.0	0.06504	0.03391
5_10_4	0.33	7124	6997	0.98	8.8	5.4	0.03824	0.02338	25135	24965	0.99	13.4	7.9	0.05753	0.03355
5_10_4	0.25	11585	11030	0.95	6.7	4.6	0.02933	0.01989	36720	35995	0.98	11.4	7.7	0.04889	0.03272
5_10_4	0.17	24810	20664	0.83	4.3	3.3	0.01921	0.01477	61530	56659	0.92	8.8	7.3	0.03806	0.03105
5_10_4	0.08	126650	8960	0.07	2.5	2.7	0.01166	0.01317	188180	65619	0.35	7.9	7.2	0.03446	0.03063
3_6_8	1.0	810	810	1.0	22.9	9.3	0.09688	0.03877	810	810	1.0	22.9	9.3	0.09688	0.03877
3_6_8	0.92	1440	1440	1.0	23.0	9.3	0.09778	0.03932	2250	2250	1.0	23.0	9.3	0.09746	0.03912
3_6_8	0.83	2006	2006	1.0	21.7	8.9	0.09245	0.0379	4256	4256	1.0	22.4	9.1	0.0951	0.03863
3_6_8	0.75	2472	2472	1.0	20.5	8.3	0.08726	0.0356	6728	6728	1.0	21.7	8.9	0.09222	0.03773
3_6_8	0.67	2972	2970	1.0	18.4	8.1	0.0784	0.03433	9700	9698	1.0	20.7	8.8	0.08799	0.03727
3_6_8	0.58	3583	3581	1.0	16.8	7.6	0.0717	0.03281	13283	13279	1.0	19.6	8.7	0.08359	0.03684
3_6_8	0.5	4442	4429	1.0	14.6	7.3	0.06259	0.03132	17725	17708	1.0	18.4	8.6	0.07834	0.03668
3_6_8	0.42	5698	5658	0.99	12.3	6.8	0.0532	0.02926	23423	23366	1.0	16.9	8.6	0.07225	0.03665
3_6_8	0.33	8028	7910	0.99	9.9	6.0	0.04311	0.02604	31451	31276	0.99	15.1	8.6	0.06488	0.03654
3_6_8	0.25	12698	12171	0.96	7.5	4.9	0.03344	0.02198	44149	43447	0.98	13.0	8.5	0.05607	0.036
3_6_8	0.17	25210	21270	0.84	4.9	3.7	0.02229	0.0168	69359	64717	0.93	10.3	8.2	0.04497	0.03485
3_6_8	0.08	115842	6104	0.05	2.0	1.9	0.00925	0.00899	185201	70821	0.38	9.6	8.2	0.04189	0.03489
3_15_8	1.0	817	816	1.0	23.2	9.1	0.0985	0.03854	817	816	1.0	23.2	9.1	0.0985	0.03854
3_15_8	0.92	1433	1433	1.0	23.2	9.4	0.0983	0.03984	2250	2249	1.0	23.2	9.3	0.09837	0.03937
3_15_8	0.83	1862	1862	1.0	22.0	9.0	0.09364	0.03834	4112	4111	1.0	22.7	9.2	0.09623	0.03897
3_15_8	0.75	2295	2295	1.0	20.7	8.5	0.08796	0.0365	6407	6406	1.0	21.9	9.0	0.09327	0.03831
3_15_8	0.67	2722	2719	1.0	18.9	8.3	0.08051	0.03522	9129	9125	1.0	21.0	8.9	0.08946	0.03786
3_15_8	0.58	3295	3293	1.0	17.0	7.9	0.07271	0.03403	12424	12418	1.0	20.0	8.8	0.08502	0.03762
3_15_8	0.5	3977	3967	1.0	14.8	7.5	0.06325	0.03206	16401	16385	1.0	18.7	8.8	0.07975	0.03753
3_15_8	0.42	5336	5293	0.99	12.5	7.0	0.05394	0.03006	21737	21678	1.0	17.2	8.8	0.07345	0.03752
3_15_8	0.33	7590	7475	0.98	10.0	6.2	0.04382	0.02704	29327	29153	0.99	15.4	8.8	0.06585	0.03744
3_15_8	0.25	12076	11565	0.96	7.6	5.1	0.03372	0.02256	41403	40718	0.98	13.1	8.7	0.05673	0.03685
3_15_8	0.17	24286	20409	0.84	4.9	3.8	0.0225	0.01765	65689	61127	0.93	10.4	8.4	0.0453	0.03563
3_15_8	0.08	115079	6542	0.06	2.3	2.6	0.01112	0.0139	180768	67669	0.37	9.6	8.3	0.04199	0.0356
7_8_3	1.0	516	516	1.0	19.3	8.0	0.08181	0.03411	516	516	1.0	19.3	8.0	0.08181	0.03411
7_8_3	0.92	888	887	1.0	19.6	7.9	0.08324	0.03303	1404	1403	1.0	19.5	7.9	0.08272	0.03343
7_8_3	0.83	1158	1158	1.0	18.9	7.8	0.07992	0.03306	2562	2561	1.0	19.2	7.9	0.08145	0.03328
7_8_3	0.75	1482	1482	1.0	17.9	7.5	0.07583	0.03174	4044	4043	1.0	18.7	7.8	0.07939	0.03284
7_8_3	0.67	1860	1859	1.0	16.0	7.1	0.06807	0.03	5904	5902	1.0	17.9	7.7	0.07583	0.0324
7_8_3	0.58	2350	2348	1.0	14.3	6.8	0.06101	0.02912	8254	8250	1.0	16.8	7.6	0.07161	0.0322
7_8_3	0.5	3166	3156	1.0	12.3	6.2	0.05263	0.02626	11420	11406	1.0	15.6	7.5	0.06636	0.03182
7_8_3	0.42	4288	4257	0.99	10.5	5.9	0.04486	0.02528	15708	15663	1.0	14.2	7.5	0.06051	0.03166
7_8_3	0.33	6568	6437	0.98	8.4	5.3	0.03635	0.02264	22276	22100	0.99	12.5	7.4	0.05348	0.03131
7_8_3	0.25	11213	10618	0.95	6.3	4.4	0.02746	0.0189	33489	32718	0.98	10.5	7.2	0.04503	0.03044
7_8_3	0.17	24406	20134	0.82	4.0	3.2	0.01803	0.01396	57895	52852	0.91	8.0	6.7	0.03475	0.02863
7_8_3	0.08	129443	10467	0.08	2.6	2.6	0.01177	0.01235	187338	63319	0.34	7.1	6.6	0.03095	0.02797
7_6_3	1.0	498	498	1.0	18.8	7.7	0.08021	0.03287	498	498	1.0	18.8	7.7	0.08021	0.03287
7_6_3	0.92	899	899	1.0	19.3	7.7	0.08199	0.03214	1397	1397	1.0	19.2	7.7	0.08136	0.0324
7_6_3	0.83	1157	1157	1.0	18.4	7.4	0.07801	0.03117	2554	2554	1.0	18.8	7.6	0.07984	0.03189
7_6_3	0.75	1465	1465	1.0	17.2	7.3	0.07326	0.0311	4019	4019	1.0	18.2	7.5	0.07744	0.03176
7_6_3	0.67	1918	1916	1.0	15.6	6.9	0.06628	0.02909	5937	5935	1.0	17.4	7.4	0.07384	0.03136
7_6_3	0.58	2415	2411	1.0	13.9	6.5	0.05914	0.02781	8352	8346	1.0	16.4	7.3	0.06959	0.0311
7_6_3	0.5	3268	3256	1.0	12.1	6.1	0.05162	0.02596	11620	11602	1.0	15.2	7.3	0.06455	0.03082
7_6_3	0.42	4485	4451	0.99	10.2	5.6	0.04364	0.02405	16105	16053	1.0	13.8	7.2	0.05875	0.03057
7_6_3	0.33	6856	6715	0.98	8.2	5.0	0.03551	0.02171	22961	22768	0.99	12.1	7.1	0.0519	0.03017
7_6_3	0.25	11685	11063	0.95	6.1	4.2	0.02669	0.01801	34646	33831	0.98	10.2	6.9	0.04365	0.0293
7_6_3	0.17	25406	20958	0.82	4.0	3.0	0.01763	0.01326	60052	54789	0.91	7.8	6.5	0.0337	0.02752
7_6_3	0.08	132569	10318	0.08	2.4	2.3	0.01077	0.01065	192621	65107	0.34	6.9	6.3	0.03007	0.02693
7_2_3	1.0	425	425	1.0	17.1	7.0	0.07276	0.03016	425	425	1.0	17.1	7.0	0.07276	0.03016
7_2_3	0.92	802	802	1.0	17.8	7.1	0.0753	0.02984	1227	1227	1.0	17.5	7.1	0.07442	0.02996
7_2_3	0.83	1077	1077	1.0	16.7	6.9	0.07069	0.029	2304	2304	1.0	17.1	7.0	0.07268	0.02957
7_2_3	0.75	1476	1476	1.0	15.6	6.6	0.0659	0.02757	3780	3780	1.0	16.5	6.9	0.07003	0.02899
7_2_3	0.67	2025	2024	1.0	14.2	6.4	0.0604	0.02695	5805	5804	1.0	15.7	6.8	0.06667	0.02866
7_2_3	0.58	2714	2709	1.0	12.6	6.0	0.0536	0.02527	8519	8513	1.0	14.7	6.7	0.06251	0.02829
7_2_3	0.5	3816	3804	1.0	11.0	5.5	0.04711	0.0236	12335	12317	1.0	13.6	6.6	0.05776	0.02785
7_2_3	0.42	5378	5342	0.99	9.4	5.0	0.0402	0.02159	17713	17659	1.0	12.3	6.5	0.05244	0.02733
7_2_3	0.33	8247	8074	0.98	7.7	4.6	0.03311	0.01979	25960	25733	0.99	10.8	6.3	0.04638	0.02676
7_2_3	0.25	13831	13068	0.94	5.7	3.8	0.02499	0.01633	39791	38801	0.98	9.1	6.1	0.03917	0.02582
7_2_3	0.17	29464	24261	0.82	3.8	2.8	0.01672	0.01204	69255	63062	0.91	7.1	5.7	0.03054	0.0242
7_2_3	0.08	144876	9154	0.06	1.7	1.4	0.00773	0.0064	214131	72216	0.34	6.4	5.6	0.02765	0.02396
5_8_2	1.0	368	367	1.0	18.1	8.0	0.07657	0.03327	368	367	1.0	18.1	8.0	0.07657	0.03327
5_8_2	0.92	677	677	1.0	18.0	7.4	0.0761	0.03082	1045	1044	1.0	18.0	7.6	0.07627	0.03168
5_8_2	0.83	997	997	1.0	17.6	7.5	0.07469	0.03136	2042	2041	1.0	17.8	7.5	0.0755	0.03153
5_8_2	0.75	1374	1374	1.0	16.4	7.1	0.06969	0.03025	3416	3415	1.0	17.3	7.4	0.07316	0.03115
5_8_2	0.67	1717	1715	1.0	14.8	6.7	0.0632	0.0285	5133	5130	1.0	16.4	7.3	0.06983	0.03065
5_8_2	0.58	2317	2313	1.0	13.4	6.5	0.05697	0.02794	7450	7443	1.0	15.5	7.2	0.06583	0.03042
5_8_2	0.5	3067	3054	1.0	11.4	6.1	0.04889	0.02599	10517	10497	1.0	14.3	7.1	0.0609	0.03019
5_8_2	0.42	4291	4248	0.99	9.5	5.5	0.04081	0.02374	14808	14745	1.0	12.9	7.0	0.05511	0.0299
5_8_2	0.33	6856	6693	0.98	7.7	5.0	0.03326	0.0214	21664	21438	0.99	11.3	6.9	0.04829	0.02933
5_8_2	0.25	11774	11027	0.94	5.7	4.2	0.02504	0.01821	33438	32465	0.97	9.4	6.7	0.04039	0.02832
5_8_2	0.17	27250	21919	0.8	3.8	3.1	0.01662	0.0136	60688	54384	0.9	7.1	6.2	0.03081	0.02625
5_8_2	0.08	163131	13013	0.08	2.8	2.9	0.01277	0.01339	223819	67397	0.3	6.3	5.9	0.02733	0.02533
3_2_8	1.0	815	814	1.0	22.9	9.2	0.09646	0.03826	815	814	1.0	22.9	9.2	0.09646	0.03826
3_2_8	0.92	1443	1443	1.0	22.5	9.1	0.09541	0.03834	2258	2257	1.0	22.6	9.1	0.09579	0.03831
3_2_8	0.83	2053	2052	1.0	21.3	8.8	0.09053	0.03722	4311	4309	1.0	22.0	9.0	0.09328	0.03788
3_2_8	0.75	2602	2601	1.0	20.3	8.4	0.08637	0.03561	6913	6910	1.0	21.4	8.8	0.09068	0.03719
3_2_8	0.67	3210	3209	1.0	18.3	8.1	0.07822	0.03451	10123	10119	1.0	20.4	8.7	0.08673	0.03682
3_2_8	0.58	3858	3854	1.0	16.6	7.7	0.07084	0.0329	13981	13973	1.0	19.3	8.6	0.08235	0.03648
3_2_8	0.5	4898	4887	1.0	14.4	7.2	0.06169	0.03086	18879	18860	1.0	18.1	8.5	0.07699	0.03625
3_2_8	0.42	6333	6289	0.99	12.4	6.8	0.05374	0.02926	25212	25149	1.0	16.6	8.5	0.07118	0.03607
3_2_8	0.33	8716	8588	0.99	9.9	5.9	0.043	0.02562	33928	33737	0.99	14.9	8.4	0.064	0.03589
3_2_8	0.25	13496	12930	0.96	7.5	4.9	0.03339	0.0217	47424	46667	0.98	12.9	8.3	0.05552	0.03534
3_2_8	0.17	26047	21989	0.84	4.8	3.7	0.02215	0.01663	73471	68656	0.93	10.3	8.1	0.04483	0.03435
3_2_8	0.08	117137	5241	0.04	1.6	1.3	0.0074	0.00606	190608	73897	0.39	9.7	8.1	0.04218	0.03451
5_15_3	1.0	521	520	1.0	20.0	8.4	0.08491	0.03612	521	520	1.0	20.0	8.4	0.08491	0.03612
5_15_3	0.92	863	863	1.0	20.0	8.2	0.08465	0.03405	1384	1383	1.0	20.0	8.3	0.08475	0.03483
5_15_3	0.83	1234	1233	1.0	19.2	8.0	0.08161	0.03397	2618	2616	1.0	19.6	8.1	0.08327	0.03445
5_15_3	0.75	1554	1554	1.0	18.1	7.8	0.07709	0.0333	4172	4170	1.0	19.1	8.1	0.08097	0.03416
5_15_3	0.67	1913	1912	1.0	16.6	7.5	0.0706	0.03165	6085	6082	1.0	18.3	8.0	0.07771	0.03373
5_15_3	0.58	2455	2451	1.0	14.7	7.1	0.06289	0.03036	8540	8533	1.0	17.3	7.9	0.07345	0.03347
5_15_3	0.5	3275	3268	1.0	12.6	6.6	0.05419	0.02839	11815	11801	1.0	16.0	7.8	0.06812	0.03328
5_15_3	0.42	4557	4523	0.99	10.7	6.2	0.04584	0.02658	16372	16324	1.0	14.5	7.8	0.06195	0.0331
5_15_3	0.33	6983	6848	0.98	8.6	5.6	0.03724	0.02421	23355	23172	0.99	12.8	7.7	0.05464	0.03275
5_15_3	0.25	11559	10952	0.95	6.4	4.6	0.02803	0.02003	34914	34124	0.98	10.7	7.5	0.0461	0.0318
5_15_3	0.17	25646	21108	0.82	4.1	3.4	0.01848	0.01515	60560	55232	0.91	8.2	7.0	0.03554	0.02988
5_15_3	0.08	140302	10882	0.08	2.9	3.3	0.01338	0.01599	200862	66114	0.33	7.3	6.8	0.0319	0.02925
5_1_6	1.0	732	730	1.0	20.6	8.5	0.08699	0.03599	732	730	1.0	20.6	8.5	0.08699	0.03599
5_1_6	0.92	1214	1213	1.0	21.1	8.5	0.08918	0.03537	1946	1943	1.0	20.9	8.5	0.08836	0.03561
5_1_6	0.83	1597	1596	1.0	20.1	8.2	0.08493	0.03451	3543	3539	1.0	20.5	8.4	0.08681	0.03515
5_1_6	0.75	2151	2151	1.0	18.7	7.9	0.07943	0.03369	5694	5690	1.0	19.8	8.2	0.08402	0.03479
5_1_6	0.67	2727	2726	1.0	17.3	7.6	0.0737	0.03232	8421	8416	1.0	19.0	8.1	0.08068	0.03435
5_1_6	0.58	3550	3548	1.0	15.5	7.1	0.06613	0.03019	11971	11964	1.0	18.0	8.0	0.07636	0.03383
5_1_6	0.5	4633	4626	1.0	13.6	6.7	0.05808	0.0287	16604	16590	1.0	16.7	7.9	0.07127	0.0335
5_1_6	0.42	6261	6227	0.99	11.7	6.2	0.0505	0.02689	22865	22817	1.0	15.4	7.8	0.0656	0.03315
5_1_6	0.33	8700	8580	0.99	9.4	5.6	0.04066	0.02408	31565	31397	0.99	13.7	7.7	0.05878	0.03287
5_1_6	0.25	13457	12885	0.96	7.1	4.6	0.0313	0.02009	45022	44282	0.98	11.8	7.6	0.05079	0.03224
5_1_6	0.17	26780	22698	0.85	4.6	3.4	0.02075	0.01516	71802	66980	0.93	9.4	7.3	0.04061	0.0311
5_1_6	0.08	118609	5437	0.05	1.5	1.2	0.00664	0.00546	190411	72417	0.38	8.8	7.4	0.03806	0.03125
5_15_4	1.0	624	623	1.0	21.2	8.5	0.09006	0.03625	624	623	1.0	21.2	8.5	0.09006	0.03625
5_15_4	0.92	1025	1025	1.0	21.1	8.6	0.08926	0.03621	1649	1648	1.0	21.1	8.6	0.08957	0.03621
5_15_4	0.83	1364	1364	1.0	20.2	8.1	0.08584	0.03462	3013	3012	1.0	20.7	8.4	0.08788	0.03555
5_15_4	0.75	1730	1730	1.0	19.0	8.1	0.08078	0.03456	4743	4742	1.0	20.1	8.3	0.08529	0.03535
5_15_4	0.67	2063	2061	1.0	17.5	7.8	0.07457	0.03318	6806	6803	1.0	19.3	8.3	0.08204	0.03505
5_15_4	0.58	2694	2690	1.0	15.4	7.3	0.06578	0.03132	9500	9493	1.0	18.2	8.2	0.07743	0.03482
5_15_4	0.5	3389	3382	1.0	13.2	6.7	0.05667	0.029	12889	12875	1.0	16.9	8.1	0.07198	0.03461
5_15_4	0.42	4707	4676	0.99	11.3	6.4	0.04849	0.02728	17596	17551	1.0	15.4	8.1	0.06572	0.03442
5_15_4	0.33	7048	6932	0.98	9.1	5.7	0.03919	0.02449	24644	24483	0.99	13.6	8.0	0.05821	0.03409
5_15_4	0.25	11550	11013	0.95	6.8	4.7	0.02973	0.02058	36194	35496	0.98	11.5	7.8	0.04937	0.03326
5_15_4	0.17	24550	20437	0.83	4.3	3.5	0.01952	0.01544	60744	55933	0.92	8.9	7.4	0.03846	0.03156
5_15_4	0.08	126696	9286	0.07	2.7	3.1	0.01278	0.01572	187440	65219	0.35	8.0	7.3	0.03481	0.03114
5_10_3	1.0	501	500	1.0	19.7	8.3	0.08367	0.03522	501	500	1.0	19.7	8.3	0.08367	0.03522
5_10_3	0.92	900	900	1.0	19.9	8.2	0.08436	0.03434	1401	1400	1.0	19.8	8.2	0.08411	0.03465
5_10_3	0.83	1257	1255	1.0	18.9	7.7	0.08019	0.03263	2658	2655	1.0	19.4	8.0	0.08226	0.03376
5_10_3	0.75	1637	1637	1.0	17.9	7.6	0.07598	0.03237	4295	4292	1.0	18.8	7.9	0.07986	0.03337
5_10_3	0.67	1940	1938	1.0	16.5	7.3	0.07026	0.03117	6235	6230	1.0	18.1	7.8	0.07688	0.033
5_10_3	0.58	2530	2526	1.0	14.4	6.9	0.06145	0.02942	8765	8756	1.0	17.0	7.7	0.07243	0.03276
5_10_3	0.5	3353	3344	1.0	12.4	6.4	0.05333	0.0274	12118	12100	1.0	15.8	7.7	0.06715	0.03251
5_10_3	0.42	4599	4566	0.99	10.5	6.1	0.04526	0.0262	16717	16666	1.0	14.3	7.6	0.06115	0.03241
5_10_3	0.33	7011	6880	0.98	8.4	5.4	0.03645	0.02336	23728	23546	0.99	12.6	7.5	0.05394	0.03208
5_10_3	0.25	11602	10984	0.95	6.3	4.4	0.0275	0.01921	35330	34530	0.98	10.6	7.3	0.04553	0.03116
5_10_3	0.17	25780	21235	0.82	4.1	3.3	0.01814	0.01436	61110	55765	0.91	8.1	6.9	0.0351	0.02927
5_10_3	0.08	140236	10521	0.08	2.7	2.9	0.0123	0.01361	201346	66286	0.33	7.2	6.7	0.03148	0.02863
5_6_3	1.0	488	488	1.0	18.8	7.8	0.07994	0.0333	488	488	1.0	18.8	7.8	0.07994	0.0333
5_6_3	0.92	900	900	1.0	19.3	7.6	0.08188	0.03177	1388	1388	1.0	19.1	7.7	0.08119	0.03231
5_6_3	0.83	1266	1266	1.0	18.3	7.4	0.07747	0.03111	2654	2654	1.0	18.7	7.6	0.07942	0.03179
5_6_3	0.75	1658	1658	1.0	17.2	7.2	0.07317	0.03073	4312	4312	1.0	18.1	7.5	0.07701	0.03153
5_6_3	0.67	2044	2042	1.0	15.7	6.8	0.06676	0.02882	6356	6354	1.0	17.4	7.3	0.07372	0.03105
5_6_3	0.58	2669	2665	1.0	13.7	6.5	0.05871	0.02782	9025	9019	1.0	16.3	7.3	0.06928	0.0309
5_6_3	0.5	3551	3541	1.0	12.1	6.0	0.05174	0.02576	12576	12560	1.0	15.1	7.2	0.06434	0.03058
5_6_3	0.42	4848	4811	0.99	10.0	5.5	0.04313	0.02381	17424	17371	1.0	13.7	7.2	0.05847	0.03038
5_6_3	0.33	7482	7338	0.98	8.1	5.0	0.03515	0.02168	24906	24709	0.99	12.0	7.1	0.05154	0.03003
5_6_3	0.25	12331	11669	0.95	6.0	4.1	0.0263	0.01765	37237	36378	0.98	10.1	6.9	0.04345	0.02918
5_6_3	0.17	27254	22412	0.82	3.9	3.0	0.01743	0.01308	64491	58790	0.91	7.7	6.5	0.03353	0.02742
5_6_3	0.08	145164	10147	0.07	2.3	2.3	0.01059	0.0105	209655	68937	0.33	6.9	6.3	0.03015	0.02689
5_3_4	1.0	576	575	1.0	19.8	8.0	0.08426	0.03374	576	575	1.0	19.8	8.0	0.08426	0.03374
5_3_4	0.92	994	993	1.0	19.2	7.4	0.08176	0.03134	1570	1568	1.0	19.4	7.6	0.08267	0.03225
5_3_4	0.83	1365	1365	1.0	18.1	7.2	0.0769	0.03057	2935	2933	1.0	18.8	7.5	0.07999	0.03161
5_3_4	0.75	1833	1833	1.0	17.0	7.0	0.07224	0.02977	4768	4766	1.0	18.1	7.3	0.07701	0.03114
5_3_4	0.67	2376	2373	1.0	16.1	6.9	0.06833	0.02938	7144	7139	1.0	17.4	7.3	0.07412	0.03083
5_3_4	0.58	3165	3162	1.0	14.0	6.5	0.0597	0.0277	10309	10301	1.0	16.4	7.2	0.0697	0.03064
5_3_4	0.5	4130	4121	1.0	12.3	6.0	0.05252	0.02557	14439	14422	1.0	15.2	7.1	0.06479	0.03029
5_3_4	0.42	5747	5711	0.99	10.4	5.5	0.04468	0.0238	20186	20133	1.0	13.8	7.1	0.05908	0.03
5_3_4	0.33	8526	8383	0.98	8.4	5.0	0.03635	0.02133	28712	28516	0.99	12.2	7.0	0.0524	0.0296
5_3_4	0.25	13683	13006	0.95	6.3	4.1	0.02765	0.01788	42395	41522	0.98	10.4	6.8	0.04465	0.02888
5_3_4	0.17	28675	23890	0.83	4.1	3.0	0.01837	0.01324	71070	65412	0.92	8.1	6.5	0.03505	0.02745
5_3_4	0.08	136730	8113	0.06	1.8	1.6	0.0083	0.00698	207800	73525	0.35	7.4	6.4	0.0321	0.02731
3_8_10	1.0	836	836	1.0	23.4	9.6	0.09918	0.04078	836	836	1.0	23.4	9.6	0.09918	0.04078
3_8_10	0.92	1468	1468	1.0	23.5	9.6	0.09948	0.04047	2304	2304	1.0	23.4	9.6	0.09937	0.04058
