Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
3_15_2	0.83	26	26	1.0	4.5	1.3	0.01958	0.00553	0.09084	0.10914	33	33	1.0	4.6	1.3	0.02011	0.00546	0.08749	0.09806
3_15_2	0.75	40	40	1.0	4.8	1.4	0.02076	0.0061	0.10493	0.08498	73	73	1.0	4.7	1.3	0.02046	0.00579	0.09705	0.0909
3_15_2	0.67	98	98	1.0	4.4	1.6	0.01935	0.00742	0.1238	0.13019	171	171	1.0	4.6	1.5	0.01983	0.00677	0.11238	0.11553
3_15_2	0.58	184	180	0.98	4.5	1.4	0.01956	0.00599	0.10427	0.09577	355	351	0.99	4.6	1.4	0.01969	0.00638	0.10822	0.10578
3_15_2	0.5	465	457	0.98	4.5	1.4	0.01937	0.00612	0.09873	0.09613	820	808	0.99	4.5	1.4	0.01951	0.00623	0.10286	0.10048
3_15_2	0.42	1051	1026	0.98	4.3	1.5	0.01853	0.00666	0.08936	0.09421	1871	1834	0.98	4.4	1.5	0.01896	0.00649	0.09531	0.09723
3_15_2	0.33	2631	2540	0.97	3.9	1.5	0.01691	0.00679	0.0906	0.10906	4502	4374	0.97	4.1	1.5	0.01777	0.00674	0.09258	0.10427
3_15_2	0.25	7009	6520	0.93	3.4	1.6	0.01496	0.00704	0.09956	0.13989	11511	10894	0.95	3.7	1.6	0.01609	0.00706	0.09675	0.12684
3_15_2	0.17	28893	23256	0.8	2.7	1.5	0.01185	0.00676	0.10825	0.19334	40404	34150	0.85	3.0	1.6	0.0132	0.00713	0.10458	0.17498
3_15_2	0.08	200739	12871	0.06	1.9	1.4	0.00853	0.00657	1.0	0.0	241143	47021	0.19	2.7	1.6	0.01192	0.00729	0.34969	0.42618
3_8_3	1.0	4	4	1.0	6.2	0.5	0.02695	0.00236	0.08492	0.01778	4	4	1.0	6.2	0.5	0.02695	0.00236	0.08492	0.01778
3_8_3	0.92	5	5	1.0	5.8	0.8	0.02439	0.00343	0.11393	0.05767	9	9	1.0	6.0	0.7	0.02553	0.00313	0.10104	0.04489
3_8_3	0.83	31	31	1.0	5.1	1.6	0.02249	0.00879	0.10504	0.10099	40	40	1.0	5.3	1.5	0.02317	0.00795	0.10414	0.0909
3_8_3	0.75	67	66	0.99	5.7	1.4	0.02447	0.00619	0.09441	0.0642	107	106	0.99	5.6	1.5	0.02398	0.0069	0.09808	0.07512
3_8_3	0.67	149	148	0.99	5.1	1.8	0.022	0.00784	0.1058	0.09585	256	254	0.99	5.3	1.7	0.02283	0.00751	0.10258	0.08772
3_8_3	0.58	250	250	1.0	5.4	1.5	0.02329	0.00654	0.09631	0.08182	506	504	1.0	5.3	1.6	0.02305	0.00704	0.09947	0.08482
3_8_3	0.5	606	600	0.99	5.2	1.6	0.02248	0.00686	0.08818	0.08318	1112	1104	0.99	5.3	1.6	0.02274	0.00695	0.09333	0.08408
3_8_3	0.42	1326	1304	0.98	5.0	1.7	0.02159	0.0074	0.08201	0.08616	2438	2408	0.99	5.1	1.7	0.02212	0.00722	0.0872	0.08538
3_8_3	0.33	3023	2947	0.97	4.6	1.8	0.01986	0.00816	0.08317	0.10291	5461	5355	0.98	4.8	1.8	0.02088	0.00783	0.08498	0.09544
3_8_3	0.25	7878	7434	0.94	4.0	1.9	0.01774	0.00842	0.08712	0.12846	13339	12789	0.96	4.4	1.9	0.01906	0.00832	0.08623	0.11578
3_8_3	0.17	30061	24990	0.83	3.1	1.8	0.01362	0.00792	0.09221	0.17723	43400	37779	0.87	3.5	1.9	0.01546	0.00846	0.09018	0.15913
3_8_3	0.08	177724	10706	0.06	2.0	1.5	0.00894	0.0076	1.0	0.0	221124	48485	0.22	3.2	1.9	0.01402	0.00871	0.29108	0.40268
3_1_3	1.0	4	4	1.0	6.2	0.5	0.02575	0.00411	0.08492	0.01778	4	4	1.0	6.2	0.5	0.02575	0.00411	0.08492	0.01778
3_1_3	0.92	3	3	1.0	6.3	1.2	0.02733	0.00493	0.07532	0.03514	7	7	1.0	6.3	0.8	0.02643	0.00415	0.08081	0.02441
3_1_3	0.83	44	44	1.0	5.2	1.7	0.02273	0.00814	0.12302	0.13749	51	51	1.0	5.4	1.6	0.02324	0.00779	0.11723	0.12862
3_1_3	0.75	87	86	0.99	5.5	1.5	0.02352	0.00649	0.0908	0.06331	138	137	0.99	5.4	1.5	0.02342	0.00698	0.10064	0.09355
3_1_3	0.67	194	194	1.0	5.3	1.7	0.02322	0.00853	0.09741	0.09124	332	331	1.0	5.3	1.7	0.0233	0.00791	0.09875	0.09207
3_1_3	0.58	381	381	1.0	5.3	1.6	0.02322	0.00722	0.08706	0.07444	713	712	1.0	5.3	1.6	0.02326	0.00754	0.09249	0.08325
3_1_3	0.5	935	932	1.0	5.2	1.6	0.02274	0.00724	0.07813	0.07264	1648	1644	1.0	5.3	1.6	0.02296	0.00737	0.08435	0.07771
3_1_3	0.42	2015	1992	0.99	5.0	1.7	0.02178	0.00757	0.0692	0.07589	3663	3636	0.99	5.2	1.7	0.02231	0.0075	0.07605	0.07708
3_1_3	0.33	4373	4278	0.98	4.6	1.8	0.02019	0.00801	0.06707	0.0908	8036	7914	0.98	4.9	1.8	0.02117	0.00785	0.0712	0.08489
3_1_3	0.25	10722	10147	0.95	4.0	1.9	0.01772	0.00828	0.06819	0.1123	18758	18061	0.96	4.4	1.9	0.01923	0.00827	0.06951	0.10122
3_1_3	0.17	36862	30734	0.83	3.0	1.8	0.01352	0.00777	0.06998	0.15646	55620	48795	0.88	3.5	1.9	0.01563	0.00842	0.0698	0.1386
3_1_3	0.08	200712	8397	0.04	1.4	0.9	0.00623	0.00402	1.0	0.0	256332	57192	0.22	3.2	2.0	0.01425	0.0086	0.20638	0.35324
3_3_3	1.0	3	3	1.0	6.3	0.6	0.02754	0.00251	0.08082	0.01932	3	3	1.0	6.3	0.6	0.02754	0.00251	0.08082	0.01932
3_3_3	0.92	3	3	1.0	6.3	1.2	0.02733	0.00493	0.07532	0.03514	6	6	1.0	6.3	0.8	0.02743	0.0035	0.07807	0.02554
3_3_3	0.83	32	32	1.0	5.6	1.5	0.02503	0.00863	0.101	0.09319	38	38	1.0	5.7	1.4	0.02541	0.00805	0.09738	0.08623
3_3_3	0.75	75	75	1.0	5.5	1.5	0.02398	0.00726	0.09404	0.06055	113	113	1.0	5.6	1.5	0.02446	0.00753	0.09516	0.06987
3_3_3	0.67	170	170	1.0	5.2	1.8	0.02259	0.00805	0.10509	0.09483	283	283	1.0	5.4	1.7	0.02334	0.00789	0.10113	0.08574
3_3_3	0.58	326	326	1.0	5.4	1.5	0.02304	0.00671	0.09279	0.07752	609	609	1.0	5.4	1.6	0.02318	0.00728	0.09667	0.08148
3_3_3	0.5	801	798	1.0	5.2	1.6	0.02249	0.00703	0.08098	0.0772	1410	1407	1.0	5.3	1.6	0.02279	0.00715	0.08777	0.07943
3_3_3	0.42	1721	1696	0.99	5.0	1.7	0.02154	0.00768	0.07563	0.08043	3131	3103	0.99	5.1	1.7	0.0221	0.00747	0.08113	0.08019
3_3_3	0.33	3906	3820	0.98	4.6	1.8	0.02012	0.00798	0.07614	0.09529	7037	6923	0.98	4.8	1.8	0.02101	0.00782	0.07838	0.08887
3_3_3	0.25	9731	9211	0.95	4.0	1.9	0.01771	0.00835	0.07752	0.11888	16768	16134	0.96	4.4	1.9	0.01912	0.00829	0.07789	0.10704
3_3_3	0.17	34704	28928	0.83	3.1	1.8	0.01358	0.0078	0.08293	0.16804	51472	45062	0.88	3.5	1.9	0.01556	0.00841	0.08113	0.14912
3_3_3	0.08	192638	10358	0.05	1.7	1.2	0.00771	0.00556	1.0	0.0	244110	55420	0.23	3.2	1.9	0.01409	0.00853	0.25287	0.38261
3_10_2	1.0	2	2	1.0	6.0	0.0	0.02609	0.0	0.09147	0.00814	2	2	1.0	6.0	0.0	0.02609	0.0	0.09147	0.00814
3_10_2	0.92	4	4	1.0	5.0	0.8	0.0226	0.00111	0.17127	0.08624	6	6	1.0	5.3	0.8	0.02376	0.00199	0.14467	0.07857
3_10_2	0.83	25	25	1.0	4.9	1.4	0.02098	0.006	0.12757	0.14301	31	31	1.0	5.0	1.3	0.02152	0.00554	0.13088	0.13205
3_10_2	0.75	41	40	0.98	4.5	1.4	0.01961	0.00629	0.09298	0.08081	72	71	0.99	4.7	1.4	0.02044	0.00601	0.10953	0.10709
3_10_2	0.67	112	109	0.97	4.3	1.6	0.01872	0.00707	0.11954	0.11753	184	180	0.98	4.5	1.5	0.0194	0.00671	0.11559	0.11333
3_10_2	0.58	192	188	0.98	4.5	1.4	0.01954	0.00603	0.09861	0.08823	376	368	0.98	4.5	1.5	0.01947	0.00636	0.10692	0.10151
3_10_2	0.5	481	473	0.98	4.5	1.4	0.01935	0.00602	0.0956	0.09133	857	841	0.98	4.5	1.4	0.01941	0.00617	0.10055	0.09602
3_10_2	0.42	1072	1048	0.98	4.3	1.5	0.01868	0.00655	0.08782	0.09543	1929	1889	0.98	4.4	1.5	0.019	0.00639	0.09349	0.09588
3_10_2	0.33	2677	2590	0.97	3.9	1.6	0.01697	0.00681	0.08995	0.10743	4606	4479	0.97	4.1	1.5	0.01783	0.00671	0.09144	0.10272
3_10_2	0.25	7032	6532	0.93	3.4	1.6	0.01501	0.00708	0.09579	0.13503	11638	11011	0.95	3.7	1.6	0.01616	0.00707	0.09402	0.12293
3_10_2	0.17	29031	23388	0.81	2.7	1.5	0.01185	0.00675	0.10611	0.19071	40669	34399	0.85	3.0	1.6	0.01323	0.00714	0.10224	0.17203
3_10_2	0.08	199991	12772	0.06	1.9	1.4	0.00855	0.00656	1.0	0.0	240660	47171	0.2	2.7	1.6	0.01196	0.00729	0.34532	0.42512
3_4_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_4_2	0.92	1	1	1.0	5.0	0	0.02165	0	0.10909	0	1	1	1.0	5.0	0	0.02165	0	0.10909	0
3_4_2	0.83	15	15	1.0	3.7	1.2	0.01611	0.00522	0.11948	0.12021	16	16	1.0	3.8	1.2	0.01646	0.00523	0.11883	0.11616
3_4_2	0.75	30	30	1.0	3.8	1.3	0.01711	0.00662	0.11244	0.07323	46	46	1.0	3.8	1.3	0.01689	0.00612	0.11466	0.08924
3_4_2	0.67	83	83	1.0	3.7	1.3	0.01578	0.00562	0.11914	0.12941	129	129	1.0	3.7	1.3	0.01617	0.00581	0.11754	0.11633
3_4_2	0.58	148	147	0.99	4.0	1.1	0.01715	0.00469	0.09377	0.08665	277	276	1.0	3.9	1.2	0.01669	0.00525	0.10488	0.10211
3_4_2	0.5	405	400	0.99	3.9	1.1	0.01664	0.00492	0.08876	0.08791	682	676	0.99	3.9	1.2	0.01666	0.00506	0.09535	0.09423
3_4_2	0.42	963	936	0.97	3.6	1.3	0.01571	0.00549	0.08359	0.09639	1645	1612	0.98	3.7	1.2	0.01611	0.00533	0.08852	0.09564
3_4_2	0.33	2623	2517	0.96	3.4	1.3	0.01497	0.00575	0.08473	0.11013	4268	4129	0.97	3.6	1.3	0.01542	0.00562	0.08621	0.10471
3_4_2	0.25	7387	6825	0.92	3.1	1.3	0.01346	0.00603	0.08971	0.13387	11655	10954	0.94	3.2	1.3	0.0142	0.00595	0.08839	0.12369
3_4_2	0.17	31486	25149	0.8	2.5	1.3	0.01086	0.00575	0.09688	0.18391	43141	36103	0.84	2.7	1.4	0.01187	0.00601	0.0943	0.16798
3_4_2	0.08	215504	12486	0.06	1.7	1.1	0.00773	0.00525	1.0	0.0	258645	48589	0.19	2.4	1.4	0.01081	0.0061	0.32704	0.42142
3_7_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_7_2	0.92	2	2	1.0	5.0	0.0	0.02165	0.0	0.10084	0.01167	2	2	1.0	5.0	0.0	0.02165	0.0	0.10084	0.01167
3_7_2	0.83	14	14	1.0	3.9	0.9	0.01703	0.00402	0.07896	0.05713	16	16	1.0	4.1	0.9	0.01761	0.00406	0.0817	0.05379
3_7_2	0.75	21	20	0.95	3.9	1.3	0.01661	0.00565	0.11064	0.08975	37	36	0.97	3.9	1.1	0.01705	0.00496	0.09777	0.07632
3_7_2	0.67	78	78	1.0	3.6	1.3	0.0154	0.00583	0.11433	0.11763	115	114	0.99	3.7	1.3	0.01592	0.0056	0.1091	0.10626
3_7_2	0.58	125	124	0.99	3.9	1.1	0.01682	0.00463	0.08818	0.08367	240	238	0.99	3.8	1.2	0.01639	0.00513	0.0982	0.09553
3_7_2	0.5	337	333	0.99	3.8	1.2	0.01661	0.00529	0.09472	0.09804	577	571	0.99	3.8	1.2	0.01652	0.00522	0.09617	0.09693
3_7_2	0.42	811	790	0.97	3.7	1.2	0.01586	0.00539	0.08666	0.09527	1388	1361	0.98	3.7	1.2	0.01614	0.00533	0.09065	0.09605
3_7_2	0.33	2253	2159	0.96	3.4	1.3	0.01488	0.00577	0.09003	0.11245	3641	3520	0.97	3.5	1.3	0.01536	0.00563	0.09027	0.1064
3_7_2	0.25	6459	5949	0.92	3.0	1.3	0.01341	0.00605	0.09374	0.13794	10100	9469	0.94	3.2	1.3	0.01414	0.00598	0.09245	0.12714
3_7_2	0.17	28627	22822	0.8	2.4	1.3	0.01085	0.00577	0.10085	0.18779	38727	32291	0.83	2.7	1.4	0.01181	0.00602	0.09839	0.17227
3_7_2	0.08	203341	12374	0.06	1.7	1.2	0.00792	0.00561	1.0	0.0	242068	44665	0.18	2.4	1.4	0.01073	0.00616	0.34817	0.42927
3_6_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_6_2	0.92	2	2	1.0	5.0	0.0	0.02165	0.0	0.10084	0.01167	2	2	1.0	5.0	0.0	0.02165	0.0	0.10084	0.01167
3_6_2	0.83	14	13	0.93	3.5	1.0	0.01532	0.00425	0.11481	0.12045	16	15	0.94	3.7	1.0	0.01617	0.00452	0.11295	0.11167
3_6_2	0.75	22	22	1.0	3.9	1.4	0.01686	0.00593	0.10952	0.08912	38	37	0.97	3.8	1.2	0.01658	0.00535	0.11091	0.09739
3_6_2	0.67	85	83	0.98	3.7	1.3	0.01587	0.00567	0.12407	0.1184	123	120	0.98	3.7	1.3	0.01609	0.00556	0.12001	0.1121
3_6_2	0.58	134	133	0.99	3.9	1.2	0.01681	0.00525	0.10733	0.11991	257	253	0.98	3.8	1.2	0.01646	0.0054	0.11334	0.11622
3_6_2	0.5	351	347	0.99	3.8	1.2	0.01637	0.00516	0.08997	0.08812	608	600	0.99	3.8	1.2	0.01641	0.00526	0.09982	0.10149
3_6_2	0.42	843	819	0.97	3.6	1.3	0.01572	0.00546	0.08507	0.09118	1451	1419	0.98	3.7	1.2	0.01601	0.00539	0.09131	0.09592
3_6_2	0.33	2318	2223	0.96	3.4	1.3	0.01487	0.00577	0.08843	0.10961	3769	3642	0.97	3.5	1.3	0.01531	0.00565	0.08955	0.10449
3_6_2	0.25	6643	6114	0.92	3.1	1.3	0.01342	0.00604	0.09158	0.13484	10412	9756	0.94	3.2	1.3	0.01413	0.00597	0.09082	0.12438
3_6_2	0.17	29210	23290	0.8	2.5	1.3	0.01087	0.00578	0.09948	0.1867	39622	33046	0.83	2.7	1.4	0.01183	0.00602	0.09692	0.17073
3_6_2	0.08	206251	12430	0.06	1.8	1.2	0.00793	0.0056	1.0	0.0	245873	45476	0.18	2.4	1.4	0.01076	0.00616	0.34376	0.42798
3_3_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_3_2	0.92	2	1	0.5	5.0	0	0.02165	0	0.10909	0	2	1	0.5	5.0	0	0.02165	0	0.10909	0
3_3_2	0.83	12	12	1.0	3.8	0.8	0.0166	0.00361	0.07988	0.04765	14	13	0.93	3.9	0.9	0.01699	0.00373	0.08212	0.04633
3_3_2	0.75	29	29	1.0	3.9	1.2	0.01706	0.00509	0.10494	0.0655	43	42	0.98	3.9	1.1	0.01704	0.00467	0.09788	0.0606
3_3_2	0.67	94	93	0.99	3.7	1.3	0.01592	0.00563	0.10511	0.09755	137	135	0.99	3.8	1.2	0.01627	0.00536	0.10286	0.08757
3_3_2	0.58	164	163	0.99	3.9	1.1	0.01676	0.00477	0.10998	0.13222	301	298	0.99	3.8	1.2	0.01654	0.00504	0.10676	0.11405
3_3_2	0.5	430	427	0.99	3.8	1.1	0.0164	0.00504	0.08774	0.09737	731	725	0.99	3.8	1.2	0.01646	0.00504	0.09556	0.10489
3_3_2	0.42	1100	1073	0.98	3.6	1.3	0.01571	0.00549	0.08413	0.09302	1831	1798	0.98	3.7	1.2	0.01601	0.00532	0.08874	0.09811
3_3_2	0.33	2847	2742	0.96	3.4	1.3	0.015	0.00576	0.0805	0.10101	4678	4540	0.97	3.6	1.3	0.0154	0.00561	0.08377	0.09994
3_3_2	0.25	8050	7424	0.92	3.1	1.3	0.01344	0.00598	0.08678	0.13003	12728	11964	0.94	3.2	1.3	0.01418	0.00592	0.08564	0.11951
3_3_2	0.17	33144	26511	0.8	2.4	1.3	0.01083	0.00573	0.09319	0.18069	45872	38475	0.84	2.7	1.4	0.01187	0.006	0.09084	0.16417
3_3_2	0.08	222934	12409	0.06	1.6	1.0	0.00736	0.00473	1.0	0.0	268806	50884	0.19	2.4	1.4	0.01077	0.00603	0.31256	0.41569
3_1_4	1.0	7	7	1.0	7.0	1.0	0.03007	0.00485	0.09298	0.0449	7	7	1.0	7.0	1.0	0.03007	0.00485	0.09298	0.0449
3_1_4	0.92	12	12	1.0	6.8	1.8	0.02902	0.0078	0.07289	0.05014	19	19	1.0	6.8	1.5	0.02941	0.00673	0.08029	0.04803
3_1_4	0.83	51	50	0.98	6.0	1.9	0.02534	0.00797	0.11801	0.13918	70	69	0.99	6.3	1.8	0.02646	0.00782	0.10762	0.12189
3_1_4	0.75	132	131	0.99	6.4	1.7	0.0275	0.00722	0.09602	0.06453	202	200	0.99	6.3	1.7	0.02714	0.00743	0.10002	0.08848
3_1_4	0.67	244	244	1.0	6.2	1.9	0.02639	0.00819	0.0939	0.07504	446	444	1.0	6.2	1.8	0.02673	0.00786	0.09665	0.08133
3_1_4	0.58	455	455	1.0	6.1	1.8	0.02646	0.00772	0.08315	0.07303	901	899	1.0	6.2	1.8	0.02659	0.00778	0.08982	0.07749
3_1_4	0.5	1030	1026	1.0	5.9	1.8	0.02534	0.00797	0.07679	0.07189	1931	1925	1.0	6.0	1.8	0.02592	0.0079	0.08288	0.07482
3_1_4	0.42	2100	2077	0.99	5.6	2.0	0.02418	0.00867	0.07011	0.07805	4031	4002	0.99	5.8	1.9	0.02502	0.00836	0.07625	0.07677
3_1_4	0.33	4515	4434	0.98	5.2	2.1	0.0228	0.00921	0.0647	0.0886	8546	8436	0.99	5.5	2.0	0.02385	0.00889	0.07018	0.08339
3_1_4	0.25	10658	10167	0.95	4.6	2.1	0.02012	0.00959	0.0662	0.11041	19204	18603	0.97	5.0	2.1	0.02181	0.00946	0.068	0.09909
3_1_4	0.17	34946	29644	0.85	3.4	2.0	0.01525	0.009	0.06587	0.15101	54150	48247	0.89	4.0	2.2	0.01778	0.00972	0.06669	0.13341
3_1_4	0.08	176136	7223	0.04	1.4	0.9	0.00625	0.00417	1.0	0.0	230286	55470	0.24	3.7	2.3	0.01628	0.00997	0.18822	0.33784
3_7_1	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_7_1	0.92	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_7_1	0.83	7	7	1.0	3.1	0.4	0.01359	0.00169	0.08437	0.06494	7	7	1.0	3.1	0.4	0.01359	0.00169	0.08437	0.06494
3_7_1	0.75	12	11	0.92	2.9	0.9	0.01255	0.00407	0.09797	0.08859	19	18	0.95	3.0	0.8	0.01295	0.00332	0.09268	0.07843
3_7_1	0.67	56	55	0.98	2.9	1.0	0.01234	0.00439	0.13312	0.13665	75	73	0.97	2.9	1.0	0.01249	0.00414	0.12315	0.12556
3_7_1	0.58	94	93	0.99	3.2	0.9	0.01377	0.00394	0.11956	0.12523	169	166	0.98	3.1	0.9	0.01321	0.00407	0.12114	0.12501
3_7_1	0.5	245	238	0.97	3.1	1.0	0.01331	0.00418	0.10653	0.10744	414	404	0.98	3.1	0.9	0.01327	0.00413	0.11254	0.11506
3_7_1	0.42	615	588	0.96	2.9	1.1	0.01263	0.0047	0.09504	0.09875	1029	992	0.96	3.0	1.0	0.01289	0.00448	0.10216	0.10599
3_7_1	0.33	1827	1704	0.93	2.7	1.1	0.01176	0.00466	0.10204	0.12021	2856	2696	0.94	2.8	1.0	0.01218	0.00463	0.10208	0.11516
3_7_1	0.25	5617	4974	0.89	2.5	1.1	0.01071	0.00478	0.10764	0.15083	8473	7670	0.91	2.6	1.1	0.01122	0.00478	0.10568	0.13936
3_7_1	0.17	26100	19215	0.74	2.0	1.0	0.0088	0.0046	0.12396	0.21202	34573	26885	0.78	2.2	1.1	0.00949	0.00478	0.11875	0.19426
3_7_1	0.08	241078	15425	0.06	1.7	1.0	0.00748	0.00464	1.0	0.0	275651	42310	0.15	2.0	1.1	0.00876	0.00483	0.44003	0.45154
3_5_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_5_2	0.92	3	3	1.0	5.0	0.0	0.02094	0.00122	0.1413	0.07056	3	3	1.0	5.0	0.0	0.02094	0.00122	0.1413	0.07056
3_5_2	0.83	16	16	1.0	4.0	0.9	0.01766	0.00415	0.10154	0.06498	19	19	1.0	4.2	0.9	0.01818	0.00401	0.10782	0.06553
3_5_2	0.75	26	25	0.96	3.9	1.4	0.01693	0.00584	0.09474	0.06013	45	44	0.98	4.0	1.2	0.01747	0.00511	0.10039	0.06212
3_5_2	0.67	75	74	0.99	3.6	1.3	0.01568	0.0056	0.10757	0.11056	120	118	0.98	3.8	1.2	0.01635	0.00547	0.10489	0.09517
3_5_2	0.58	139	138	0.99	3.9	1.1	0.01691	0.00524	0.09443	0.08859	259	256	0.99	3.8	1.2	0.01665	0.00534	0.09925	0.09165
3_5_2	0.5	373	368	0.99	3.9	1.2	0.01657	0.00499	0.09367	0.10529	632	624	0.99	3.8	1.2	0.0166	0.00513	0.09596	0.09988
3_5_2	0.42	897	868	0.97	3.6	1.3	0.01568	0.00544	0.08598	0.09635	1529	1492	0.98	3.7	1.2	0.01607	0.00533	0.09016	0.09793
3_5_2	0.33	2447	2353	0.96	3.4	1.3	0.01486	0.00579	0.08658	0.11039	3976	3845	0.97	3.5	1.3	0.01533	0.00564	0.08797	0.10573
3_5_2	0.25	6990	6445	0.92	3.0	1.3	0.0134	0.00604	0.09139	0.1353	10966	10290	0.94	3.2	1.3	0.01412	0.00597	0.09011	0.12508
3_5_2	0.17	30179	24101	0.8	2.5	1.3	0.01087	0.00578	0.09892	0.18568	41145	34391	0.84	2.7	1.4	0.01184	0.00602	0.09628	0.16988
3_5_2	0.08	210214	12542	0.06	1.8	1.2	0.00792	0.00559	1.0	0.0	251359	46933	0.19	2.4	1.4	0.0108	0.00616	0.33778	0.42553
3_15_1	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_15_1	0.92	3	3	1.0	2.7	1.2	0.01176	0.0031	0.06061	0.05249	3	3	1.0	2.7	1.2	0.01176	0.0031	0.06061	0.05249
3_15_1	0.83	14	13	0.93	2.5	1.1	0.01076	0.00509	0.14394	0.25041	17	16	0.94	2.6	1.1	0.01095	0.00471	0.12832	0.22729
3_15_1	0.75	14	13	0.93	2.8	1.1	0.01196	0.00471	0.17992	0.16253	31	29	0.94	2.7	1.1	0.0114	0.00465	0.15145	0.19919
3_15_1	0.67	41	40	0.98	2.5	1.0	0.01083	0.00453	0.13982	0.16076	72	69	0.96	2.6	1.0	0.01107	0.00456	0.14471	0.17662
3_15_1	0.58	91	86	0.95	3.2	0.9	0.01371	0.00399	0.11626	0.1098	163	155	0.95	2.9	1.0	0.01253	0.00444	0.12892	0.14363
3_15_1	0.5	244	237	0.97	3.1	1.0	0.01339	0.00412	0.10743	0.10025	407	392	0.96	3.0	1.0	0.01305	0.00426	0.11593	0.11959
3_15_1	0.42	607	581	0.96	2.9	1.1	0.01253	0.00486	0.10544	0.12289	1014	973	0.96	2.9	1.0	0.01274	0.00463	0.10967	0.12162
3_15_1	0.33	1759	1648	0.94	2.7	1.0	0.01183	0.00464	0.10565	0.12596	2773	2621	0.95	2.8	1.0	0.01217	0.00466	0.10714	0.12436
3_15_1	0.25	5419	4809	0.89	2.5	1.1	0.01072	0.00481	0.11402	0.15676	8192	7430	0.91	2.6	1.1	0.01123	0.00481	0.11159	0.14618
3_15_1	0.17	24999	18338	0.73	2.0	1.0	0.00882	0.00462	0.12696	0.21539	33191	25768	0.78	2.2	1.1	0.00951	0.0048	0.12253	0.19805
3_15_1	0.08	238118	15565	0.07	1.7	1.0	0.00739	0.00454	1.0	0.0	271309	41333	0.15	2.0	1.1	0.00871	0.00482	0.45296	0.45301
4_1_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
4_1_2	0.92	2	2	1.0	5.0	0.0	0.02103	0.00087	0.08182	0.03857	2	2	1.0	5.0	0.0	0.02103	0.00087	0.08182	0.03857
4_1_2	0.83	17	17	1.0	4.1	0.9	0.01717	0.00373	0.12347	0.08889	19	19	1.0	4.2	0.9	0.01757	0.00373	0.11908	0.08532
4_1_2	0.75	32	32	1.0	3.6	1.3	0.01606	0.0054	0.13499	0.15115	51	51	1.0	3.8	1.2	0.01662	0.00486	0.12906	0.12979
4_1_2	0.67	106	104	0.98	3.8	1.3	0.01651	0.00595	0.11083	0.12851	157	155	0.99	3.8	1.2	0.01654	0.0056	0.11683	0.1288
4_1_2	0.58	222	222	1.0	3.8	1.2	0.01643	0.0051	0.09452	0.09876	379	377	0.99	3.8	1.2	0.01648	0.0053	0.10369	0.11246
4_1_2	0.5	503	498	0.99	3.9	1.1	0.01652	0.00495	0.08457	0.08328	882	875	0.99	3.8	1.2	0.0165	0.0051	0.09281	0.09734
4_1_2	0.42	1294	1267	0.98	3.6	1.2	0.01568	0.0054	0.07841	0.08931	2176	2142	0.98	3.7	1.2	0.01601	0.0053	0.08429	0.09292
4_1_2	0.33	3318	3197	0.96	3.5	1.3	0.01506	0.00564	0.07266	0.09396	5494	5339	0.97	3.6	1.3	0.01544	0.00552	0.07733	0.09371
4_1_2	0.25	8865	8215	0.93	3.1	1.3	0.01335	0.00593	0.07686	0.1218	14359	13554	0.94	3.3	1.3	0.01417	0.00586	0.07705	0.11158
4_1_2	0.17	34609	27747	0.8	2.4	1.3	0.01075	0.00563	0.07963	0.16414	48968	41301	0.84	2.7	1.4	0.01188	0.00593	0.07878	0.14896
4_1_2	0.08	224596	10575	0.05	1.4	0.8	0.00606	0.00344	1.0	0.0	273564	51876	0.19	2.4	1.4	0.01069	0.00599	0.26657	0.39421
3_2_2	1.0	0	0	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na
3_2_2	0.92	1	1	1.0	5.0	0	0.02165	0	0.10909	0	1	1	1.0	5.0	0	0.02165	0	0.10909	0
3_2_2	0.83	16	16	1.0	3.9	0.9	0.01632	0.00378	0.09306	0.05774	17	17	1.0	3.9	0.9	0.01664	0.00388	0.094	0.05604
3_2_2	0.75	35	34	0.97	4.0	1.1	0.01695	0.00463	0.09829	0.05905	52	51	0.98	4.0	1.0	0.01684	0.00436	0.09686	0.05754
