Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
7_1_6	0.5	2483	2479	1.0	11.1	3.9	0.0477	0.01692	0.07121	0.06529	5786	5780	1.0	11.6	3.8	0.04979	0.01652	0.07342	0.06136
7_1_6	0.42	4129	4117	1.0	10.2	4.1	0.04409	0.0179	0.06811	0.0714	9915	9897	1.0	11.1	4.0	0.04742	0.01734	0.07121	0.06577
7_1_6	0.33	6590	6536	0.99	9.0	4.3	0.03914	0.01855	0.06638	0.08408	16505	16433	1.0	10.3	4.2	0.04413	0.01828	0.06929	0.07363
7_1_6	0.25	11581	11279	0.97	7.3	4.1	0.0319	0.01785	0.06449	0.10239	28086	27712	0.99	9.1	4.4	0.03915	0.01908	0.06734	0.08653
7_1_6	0.17	29416	25819	0.88	4.7	3.3	0.02075	0.0147	0.06627	0.14499	57502	53531	0.93	6.9	4.5	0.03027	0.01942	0.06682	0.11839
7_1_6	0.08	121393	6555	0.05	1.5	1.2	0.00676	0.00557	1.0	0.0	178895	60086	0.34	6.4	4.6	0.02771	0.01983	0.16863	0.31165
7_1_4	1.0	28	28	1.0	10.1	2.4	0.04304	0.01088	0.0738	0.04364	28	28	1.0	10.1	2.4	0.04304	0.01088	0.0738	0.04364
7_1_4	0.92	36	36	1.0	10.3	2.4	0.04328	0.01046	0.05908	0.0435	64	64	1.0	10.2	2.4	0.04318	0.01056	0.06552	0.04383
7_1_4	0.83	149	149	1.0	9.5	2.9	0.04053	0.01255	0.08417	0.0631	213	213	1.0	9.7	2.8	0.04133	0.01202	0.07857	0.05851
7_1_4	0.75	325	324	1.0	9.7	2.8	0.0416	0.01214	0.08581	0.0672	538	537	1.0	9.7	2.8	0.04149	0.01208	0.08294	0.06394
7_1_4	0.67	589	588	1.0	9.6	2.8	0.04072	0.01207	0.08406	0.06852	1127	1125	1.0	9.6	2.8	0.04109	0.01208	0.08352	0.06634
7_1_4	0.58	1053	1052	1.0	9.2	2.9	0.03951	0.01252	0.07678	0.06158	2180	2177	1.0	9.4	2.9	0.04033	0.01232	0.08026	0.06416
7_1_4	0.5	1920	1914	1.0	8.9	3.0	0.0381	0.013	0.07658	0.07135	4100	4091	1.0	9.2	2.9	0.03929	0.01269	0.07854	0.06763
7_1_4	0.42	3464	3448	1.0	8.2	3.2	0.03529	0.01377	0.07098	0.07521	7564	7539	1.0	8.7	3.1	0.03746	0.01334	0.07508	0.07129
7_1_4	0.33	6132	6061	0.99	7.3	3.3	0.03159	0.01406	0.06712	0.08372	13696	13600	0.99	8.1	3.2	0.03484	0.01398	0.07153	0.07718
7_1_4	0.25	11616	11244	0.97	6.1	3.2	0.02634	0.01414	0.06844	0.10733	25312	24844	0.98	7.2	3.4	0.031	0.01467	0.07013	0.09207
7_1_4	0.17	32093	27765	0.87	4.0	2.7	0.01777	0.01195	0.07105	0.15003	57405	52609	0.92	5.5	3.4	0.02401	0.01485	0.07062	0.12603
7_1_4	0.08	144751	7952	0.05	1.5	1.1	0.00662	0.00514	1.0	0.0	202156	60561	0.3	5.0	3.5	0.02173	0.01515	0.19265	0.33515
6_3_1	1.0	2	2	1.0	6.0	0.0	0.02609	0.0	0.09147	0.00814	2	2	1.0	6.0	0.0	0.02609	0.0	0.09147	0.00814
6_3_1	0.92	4	4	1.0	5.0	0.0	0.02169	5e-05	0.08283	0.02313	6	6	1.0	5.3	0.5	0.02316	0.00227	0.08571	0.01882
6_3_1	0.83	21	21	1.0	4.9	1.3	0.02101	0.00572	0.14153	0.15352	27	27	1.0	5.0	1.2	0.02148	0.0052	0.12913	0.13696
6_3_1	0.75	52	51	0.98	4.6	1.4	0.01958	0.00606	0.11632	0.07618	79	78	0.99	4.7	1.3	0.02024	0.00581	0.12075	0.1007
6_3_1	0.67	99	99	1.0	4.5	1.5	0.01932	0.00687	0.10638	0.0922	178	177	0.99	4.6	1.5	0.01972	0.00643	0.11271	0.09603
6_3_1	0.58	252	250	0.99	4.5	1.4	0.01956	0.00624	0.11123	0.09347	430	427	0.99	4.6	1.4	0.01963	0.00631	0.11184	0.09443
6_3_1	0.5	551	541	0.98	4.3	1.5	0.01856	0.00633	0.10557	0.08901	981	968	0.99	4.4	1.5	0.01903	0.00634	0.10834	0.09144
6_3_1	0.42	1203	1180	0.98	4.1	1.5	0.01763	0.00661	0.10259	0.09554	2184	2148	0.98	4.2	1.5	0.01826	0.00652	0.10518	0.09374
6_3_1	0.33	3055	2927	0.96	3.7	1.6	0.0161	0.00696	0.10466	0.10771	5239	5075	0.97	4.0	1.6	0.01701	0.00686	0.10488	0.10202
6_3_1	0.25	7700	7081	0.92	3.2	1.6	0.01394	0.00699	0.11337	0.1437	12939	12156	0.94	3.5	1.6	0.01522	0.0071	0.10982	0.12803
6_3_1	0.17	29101	22328	0.77	2.4	1.5	0.0107	0.0065	0.12762	0.20184	42040	34484	0.82	2.8	1.6	0.01229	0.00705	0.12135	0.17952
6_3_1	0.08	229873	17561	0.08	1.8	1.3	0.00821	0.00562	1.0	0.0	271913	52045	0.19	2.5	1.6	0.01092	0.00688	0.41782	0.44041
6_7_2	1.0	12	12	1.0	8.6	1.6	0.03674	0.00642	0.06375	0.03105	12	12	1.0	8.6	1.6	0.03674	0.00642	0.06375	0.03105
6_7_2	0.92	12	12	1.0	6.8	1.6	0.02914	0.00732	0.06745	0.03857	24	24	1.0	7.7	1.8	0.03294	0.00778	0.0656	0.0343
6_7_2	0.83	74	74	1.0	7.8	2.1	0.033	0.00903	0.09199	0.07029	98	98	1.0	7.8	2.0	0.03299	0.0087	0.08552	0.06425
6_7_2	0.75	158	157	0.99	7.7	2.2	0.03301	0.00948	0.09201	0.05551	256	255	1.0	7.7	2.1	0.033	0.00917	0.08952	0.05898
6_7_2	0.67	284	284	1.0	7.5	2.3	0.03201	0.0097	0.09601	0.06894	540	539	1.0	7.6	2.2	0.03248	0.00946	0.09294	0.06444
6_7_2	0.58	544	543	1.0	7.3	2.3	0.03147	0.00995	0.09776	0.07246	1084	1082	1.0	7.5	2.2	0.03197	0.00972	0.09536	0.06859
6_7_2	0.5	958	950	0.99	6.9	2.3	0.02974	0.0101	0.10262	0.08294	2042	2032	1.0	7.2	2.3	0.03093	0.00996	0.09875	0.07571
6_7_2	0.42	2001	1983	0.99	6.5	2.4	0.02796	0.01051	0.09853	0.08956	4043	4015	0.99	6.9	2.4	0.02946	0.01034	0.09864	0.08283
6_7_2	0.33	3950	3869	0.98	5.7	2.6	0.02447	0.01115	0.1034	0.10577	7993	7884	0.99	6.3	2.6	0.02701	0.01103	0.10098	0.09481
6_7_2	0.25	8534	8116	0.95	4.8	2.6	0.02098	0.01138	0.11195	0.13836	16527	16000	0.97	5.6	2.7	0.02395	0.01161	0.10654	0.11903
6_7_2	0.17	28668	23805	0.83	3.3	2.3	0.01465	0.00996	0.12057	0.19385	45195	39805	0.88	4.2	2.7	0.01839	0.01159	0.11493	0.16797
6_7_2	0.08	173860	14433	0.08	2.4	2.1	0.01079	0.0098	1.0	0.0	219055	54238	0.25	3.7	2.7	0.01637	0.01164	0.35045	0.41676
6_8_2	1.0	13	13	1.0	8.4	1.7	0.03587	0.00691	0.06409	0.02976	13	13	1.0	8.4	1.7	0.03587	0.00691	0.06409	0.02976
6_8_2	0.92	12	12	1.0	6.9	2.1	0.02969	0.00868	0.08473	0.07632	25	25	1.0	7.7	2.0	0.03291	0.00826	0.074	0.05677
6_8_2	0.83	79	79	1.0	7.7	2.2	0.03264	0.00931	0.09474	0.07844	104	104	1.0	7.7	2.1	0.03271	0.00903	0.08975	0.07409
6_8_2	0.75	158	155	0.98	7.7	2.2	0.03286	0.00985	0.08967	0.06086	262	259	0.99	7.7	2.2	0.0328	0.00951	0.0897	0.06635
6_8_2	0.67	276	276	1.0	7.5	2.2	0.03214	0.00952	0.09512	0.06508	538	535	0.99	7.6	2.2	0.03246	0.00951	0.0925	0.06569
6_8_2	0.58	520	519	1.0	7.3	2.3	0.03138	0.01002	0.10056	0.07484	1058	1054	1.0	7.5	2.3	0.03193	0.00977	0.09647	0.07043
6_8_2	0.5	930	919	0.99	7.0	2.3	0.02998	0.01003	0.10103	0.07939	1988	1973	0.99	7.2	2.3	0.03102	0.00994	0.09859	0.07475
6_8_2	0.42	1963	1947	0.99	6.5	2.5	0.02784	0.01064	0.09927	0.09065	3951	3920	0.99	6.9	2.4	0.02944	0.01041	0.09893	0.08302
6_8_2	0.33	3871	3791	0.98	5.7	2.6	0.02445	0.01113	0.10338	0.10552	7822	7711	0.99	6.3	2.6	0.02698	0.01106	0.10112	0.09477
6_8_2	0.25	8344	7939	0.95	4.8	2.6	0.02101	0.01144	0.11254	0.13864	16166	15650	0.97	5.6	2.7	0.02396	0.01164	0.10691	0.1192
6_8_2	0.17	28135	23363	0.83	3.3	2.3	0.0147	0.01003	0.12131	0.19338	44301	39013	0.88	4.2	2.7	0.01842	0.01162	0.11554	0.16776
6_8_2	0.08	171956	14433	0.08	2.4	2.2	0.01104	0.01023	1.0	0.0	216257	53446	0.25	3.7	2.7	0.01642	0.01173	0.35438	0.41803
6_4_3	1.0	16	16	1.0	8.8	2.1	0.03757	0.00893	0.07609	0.06499	16	16	1.0	8.8	2.1	0.03757	0.00893	0.07609	0.06499
6_4_3	0.92	14	14	1.0	7.8	2.2	0.03354	0.00926	0.06524	0.02849	30	30	1.0	8.3	2.1	0.03569	0.00916	0.07102	0.05079
6_4_3	0.83	106	106	1.0	8.3	2.2	0.0349	0.00966	0.09416	0.08457	136	136	1.0	8.3	2.2	0.03508	0.00953	0.08905	0.0788
6_4_3	0.75	193	192	0.99	8.3	2.4	0.03573	0.01025	0.08745	0.05679	329	328	1.0	8.3	2.3	0.03546	0.00995	0.08812	0.06669
6_4_3	0.67	391	391	1.0	8.3	2.5	0.03538	0.01057	0.08956	0.07132	720	719	1.0	8.3	2.4	0.03541	0.01028	0.0889	0.0692
6_4_3	0.58	733	732	1.0	8.0	2.6	0.03429	0.01105	0.09063	0.07064	1453	1451	1.0	8.2	2.5	0.03485	0.01069	0.08978	0.06991
6_4_3	0.5	1395	1389	1.0	7.8	2.5	0.03317	0.01086	0.08735	0.07356	2848	2840	1.0	8.0	2.5	0.03402	0.0108	0.08859	0.07172
6_4_3	0.42	2604	2590	0.99	7.1	2.6	0.03075	0.01145	0.08339	0.08174	5452	5430	1.0	7.6	2.6	0.03246	0.01124	0.08611	0.0767
6_4_3	0.33	4906	4829	0.98	6.4	2.8	0.02749	0.01217	0.08582	0.09752	10358	10259	0.99	7.0	2.8	0.03012	0.01195	0.08597	0.08712
6_4_3	0.25	10290	9906	0.96	5.4	2.8	0.02332	0.0123	0.08964	0.12313	20648	20165	0.98	6.2	2.9	0.02678	0.01259	0.08777	0.10636
6_4_3	0.17	31361	26649	0.85	3.6	2.4	0.01606	0.01066	0.09419	0.17099	52009	46814	0.9	4.7	2.9	0.02068	0.01269	0.09142	0.14672
6_4_3	0.08	161163	11457	0.07	2.0	1.7	0.00896	0.00759	1.0	0.0	213172	58271	0.27	4.2	2.9	0.01837	0.01275	0.27006	0.38431
6_4_4	1.0	28	28	1.0	10.4	2.5	0.0445	0.01081	0.06731	0.05289	28	28	1.0	10.4	2.5	0.0445	0.01081	0.06731	0.05289
6_4_4	0.92	25	25	1.0	9.8	2.8	0.04133	0.0116	0.06579	0.0269	53	53	1.0	10.1	2.7	0.04301	0.0112	0.06659	0.04227
6_4_4	0.83	146	146	1.0	9.6	2.8	0.04097	0.01213	0.08543	0.07426	199	199	1.0	9.7	2.8	0.04151	0.01189	0.08042	0.06766
6_4_4	0.75	301	300	1.0	9.8	2.7	0.04211	0.012	0.08413	0.05245	500	499	1.0	9.8	2.7	0.04187	0.01195	0.08265	0.05895
6_4_4	0.67	530	530	1.0	9.7	2.8	0.04117	0.01217	0.08513	0.06595	1030	1029	1.0	9.7	2.8	0.04151	0.01206	0.08393	0.06264
6_4_4	0.58	966	965	1.0	9.3	3.0	0.04011	0.01306	0.08469	0.06652	1996	1994	1.0	9.5	2.9	0.04083	0.01257	0.0843	0.06453
6_4_4	0.5	1655	1649	1.0	9.0	3.0	0.03836	0.01277	0.08338	0.07063	3651	3643	1.0	9.3	2.9	0.03971	0.01272	0.08388	0.06735
6_4_4	0.42	3114	3101	1.0	8.2	3.1	0.03542	0.01362	0.08078	0.07734	6765	6744	1.0	8.8	3.1	0.03774	0.01331	0.08245	0.07213
6_4_4	0.33	5431	5360	0.99	7.4	3.3	0.03179	0.01432	0.0792	0.09226	12196	12104	0.99	8.2	3.3	0.0351	0.01408	0.08101	0.08167
6_4_4	0.25	10720	10379	0.97	6.1	3.3	0.02657	0.0144	0.08254	0.11823	22916	22483	0.98	7.2	3.4	0.03116	0.01485	0.08172	0.10022
6_4_4	0.17	30823	26554	0.86	4.1	2.8	0.01791	0.01214	0.08608	0.16348	53739	49037	0.91	5.5	3.5	0.02399	0.01498	0.08408	0.13814
6_4_4	0.08	144559	9941	0.07	2.0	1.7	0.0089	0.00776	1.0	0.0	198298	58978	0.3	4.9	3.5	0.02144	0.01512	0.23846	0.36529
7_1_3	1.0	17	17	1.0	8.6	1.8	0.03607	0.00777	0.0656	0.03813	17	17	1.0	8.6	1.8	0.03607	0.00777	0.0656	0.03813
7_1_3	0.92	23	23	1.0	8.3	2.5	0.03551	0.01137	0.06733	0.04553	40	40	1.0	8.4	2.2	0.03575	0.00989	0.0666	0.04203
7_1_3	0.83	115	115	1.0	8.2	2.4	0.0349	0.01035	0.10476	0.11764	155	155	1.0	8.3	2.4	0.03512	0.01021	0.09491	0.10475
7_1_3	0.75	227	226	1.0	8.3	2.3	0.0356	0.01018	0.08508	0.0551	382	381	1.0	8.3	2.4	0.0354	0.01018	0.08908	0.07917
7_1_3	0.67	479	478	1.0	8.1	2.4	0.03467	0.01053	0.08369	0.06471	861	859	1.0	8.2	2.4	0.035	0.01038	0.08608	0.07149
7_1_3	0.58	884	882	1.0	8.1	2.5	0.03462	0.01058	0.07896	0.0638	1745	1741	1.0	8.2	2.4	0.0348	0.01048	0.08247	0.06778
7_1_3	0.5	1647	1641	1.0	7.7	2.5	0.03293	0.01092	0.07783	0.07235	3392	3382	1.0	7.9	2.5	0.0339	0.01074	0.08022	0.07006
7_1_3	0.42	3091	3077	1.0	7.0	2.7	0.03031	0.01157	0.07188	0.07561	6483	6459	1.0	7.5	2.6	0.03219	0.01128	0.07624	0.07287
7_1_3	0.33	5760	5678	0.99	6.3	2.8	0.02732	0.01195	0.07158	0.08681	12243	12137	0.99	7.0	2.7	0.02991	0.01185	0.07406	0.07973
7_1_3	0.25	11547	11110	0.96	5.3	2.8	0.02288	0.01201	0.07152	0.10944	23790	23247	0.98	6.1	2.9	0.02655	0.01243	0.07285	0.0951
7_1_3	0.17	33663	28639	0.85	3.6	2.4	0.01579	0.01038	0.07543	0.155	57453	51886	0.9	4.7	2.9	0.02061	0.01255	0.07427	0.13159
7_1_3	0.08	165148	9224	0.06	1.5	1.1	0.00664	0.00508	1.0	0.0	222601	61110	0.27	4.2	3.0	0.0185	0.01275	0.214	0.35289
7_1_5	1.0	45	45	1.0	11.6	2.8	0.0489	0.01246	0.0709	0.04455	45	45	1.0	11.6	2.8	0.0489	0.01246	0.0709	0.04455
7_1_5	0.92	60	60	1.0	12.0	3.1	0.05105	0.0142	0.0564	0.03194	105	105	1.0	11.8	3.0	0.05013	0.01346	0.06261	0.03835
7_1_5	0.83	228	226	0.99	11.5	3.2	0.04925	0.01427	0.08213	0.06532	333	331	0.99	11.6	3.1	0.04953	0.014	0.07594	0.05878
7_1_5	0.75	400	399	1.0	11.1	3.1	0.04756	0.0136	0.0796	0.05436	733	730	1.0	11.4	3.2	0.04845	0.01381	0.07794	0.0564
7_1_5	0.67	760	760	1.0	10.9	3.3	0.04652	0.01425	0.07896	0.06104	1493	1490	1.0	11.1	3.2	0.04746	0.01406	0.07846	0.05879
7_1_5	0.58	1241	1240	1.0	10.5	3.4	0.04488	0.01458	0.0749	0.06216	2734	2730	1.0	10.8	3.3	0.04629	0.01435	0.07684	0.06036
7_1_5	0.5	2207	2202	1.0	10.1	3.4	0.04312	0.01496	0.07407	0.06833	4941	4932	1.0	10.5	3.4	0.04487	0.01471	0.0756	0.06405
7_1_5	0.42	3813	3800	1.0	9.3	3.6	0.03992	0.01579	0.06953	0.07302	8754	8732	1.0	10.0	3.6	0.04272	0.01538	0.07296	0.06816
7_1_5	0.33	6368	6308	0.99	8.2	3.8	0.03558	0.01638	0.06709	0.08356	15122	15040	0.99	9.2	3.7	0.03972	0.0162	0.0705	0.07506
7_1_5	0.25	11599	11268	0.97	6.7	3.7	0.02932	0.01607	0.06639	0.10471	26721	26308	0.98	8.2	3.9	0.03527	0.01695	0.06874	0.089
7_1_5	0.17	30706	26798	0.87	4.4	3.0	0.01935	0.01338	0.06817	0.147	57427	53106	0.92	6.3	4.0	0.02723	0.0172	0.06845	0.12177
7_1_5	0.08	130938	7139	0.05	1.5	1.2	0.00668	0.0053	1.0	0.0	188365	60245	0.32	5.7	4.1	0.0248	0.01756	0.17884	0.32205
6_5_2	1.0	8	8	1.0	7.1	1.7	0.0309	0.00761	0.08419	0.0839	8	8	1.0	7.1	1.7	0.0309	0.00761	0.08419	0.0839
6_5_2	0.92	11	11	1.0	7.1	1.8	0.03047	0.00761	0.06115	0.03053	19	19	1.0	7.1	1.7	0.03065	0.0074	0.07085	0.05824
6_5_2	0.83	58	58	1.0	7.1	1.7	0.03043	0.00744	0.10082	0.07802	77	77	1.0	7.1	1.7	0.03048	0.00738	0.09342	0.07441
6_5_2	0.75	128	127	0.99	6.8	2.0	0.02918	0.00877	0.10567	0.09906	205	204	1.0	6.9	1.9	0.02967	0.00828	0.10105	0.09055
6_5_2	0.67	244	242	0.99	6.9	2.0	0.02918	0.00883	0.09596	0.07543	449	446	0.99	6.9	2.0	0.02941	0.00857	0.09829	0.08263
6_5_2	0.58	463	461	1.0	6.7	2.1	0.0286	0.00898	0.09939	0.0752	912	907	0.99	6.8	2.0	0.02899	0.00879	0.09885	0.0789
6_5_2	0.5	895	888	0.99	6.5	2.1	0.02772	0.00916	0.09824	0.08261	1807	1795	0.99	6.6	2.1	0.02836	0.00899	0.09855	0.08074
6_5_2	0.42	1932	1910	0.99	6.0	2.2	0.02578	0.00956	0.0937	0.08506	3739	3705	0.99	6.3	2.2	0.02703	0.00938	0.09605	0.08302
6_5_2	0.33	3969	3883	0.98	5.3	2.3	0.02278	0.01	0.09908	0.10646	7708	7588	0.98	5.8	2.3	0.02486	0.00993	0.0976	0.09574
6_5_2	0.25	8742	8306	0.95	4.5	2.4	0.01972	0.01035	0.10583	0.13485	16450	15894	0.97	5.1	2.4	0.02217	0.01047	0.1019	0.11787
6_5_2	0.17	29868	24763	0.83	3.2	2.1	0.01406	0.0092	0.11387	0.1886	46318	40657	0.88	4.0	2.4	0.01723	0.01049	0.10919	0.16471
6_5_2	0.08	179990	14118	0.08	2.2	1.8	0.00969	0.00812	1.0	0.0	226308	54775	0.24	3.5	2.4	0.01529	0.01047	0.33879	0.41467
6_6_2	1.0	13	13	1.0	8.7	1.5	0.03722	0.00639	0.06159	0.03073	13	13	1.0	8.7	1.5	0.03722	0.00639	0.06159	0.03073
6_6_2	0.92	10	10	1.0	6.8	1.7	0.02923	0.00713	0.05964	0.03631	23	23	1.0	7.9	1.8	0.03374	0.00771	0.06074	0.03249
6_6_2	0.83	80	79	0.99	8.0	2.0	0.03398	0.0088	0.09376	0.07354	103	102	0.99	7.9	2.0	0.03392	0.00853	0.08631	0.06781
6_6_2	0.75	157	157	1.0	7.8	2.1	0.03317	0.00932	0.09808	0.09085	260	259	1.0	7.8	2.1	0.03346	0.00901	0.09345	0.08261
6_6_2	0.67	294	294	1.0	7.5	2.3	0.03184	0.01006	0.09797	0.07328	554	553	1.0	7.6	2.2	0.0326	0.00961	0.09585	0.07775
6_6_2	0.58	562	561	1.0	7.3	2.3	0.03151	0.00986	0.09869	0.07296	1116	1114	1.0	7.5	2.3	0.03205	0.00975	0.09728	0.07536
6_6_2	0.5	989	981	0.99	7.0	2.4	0.02985	0.01021	0.10044	0.0797	2105	2095	1.0	7.2	2.3	0.03102	0.01003	0.09876	0.07742
6_6_2	0.42	2077	2058	0.99	6.5	2.4	0.02784	0.01056	0.09815	0.08803	4182	4153	0.99	6.9	2.4	0.02944	0.01042	0.09846	0.08284
6_6_2	0.33	4116	4035	0.98	5.7	2.6	0.02456	0.01117	0.10314	0.10623	8298	8188	0.99	6.3	2.6	0.02703	0.01106	0.10077	0.09511
6_6_2	0.25	8797	8380	0.95	4.8	2.6	0.021	0.01136	0.10972	0.13646	17095	16568	0.97	5.6	2.7	0.02398	0.01162	0.1053	0.11793
6_6_2	0.17	29266	24315	0.83	3.3	2.3	0.01461	0.00992	0.11842	0.19136	46361	40883	0.88	4.2	2.7	0.01841	0.01159	0.1131	0.1657
6_6_2	0.08	176477	14381	0.08	2.3	2.0	0.01041	0.00924	1.0	0.0	222838	55264	0.25	3.7	2.7	0.01633	0.01157	0.3439	0.41441
6_4_2	1.0	8	8	1.0	7.1	1.7	0.0309	0.00761	0.08589	0.08843	8	8	1.0	7.1	1.7	0.0309	0.00761	0.08589	0.08843
6_4_2	0.92	11	11	1.0	7.1	1.8	0.03047	0.00761	0.0611	0.03057	19	19	1.0	7.1	1.7	0.03065	0.0074	0.07154	0.06098
6_4_2	0.83	65	65	1.0	7.0	1.8	0.02986	0.00794	0.1052	0.09622	84	84	1.0	7.0	1.8	0.03004	0.00778	0.09758	0.09025
6_4_2	0.75	125	123	0.98	6.8	2.0	0.02907	0.00856	0.09603	0.06252	209	207	0.99	6.9	1.9	0.02946	0.00825	0.09666	0.07482
6_4_2	0.67	244	243	1.0	6.8	2.1	0.02899	0.00891	0.0956	0.07655	453	450	0.99	6.8	2.0	0.02921	0.00861	0.09609	0.07567
6_4_2	0.58	494	492	1.0	6.6	2.1	0.02832	0.00895	0.10109	0.07749	947	942	0.99	6.7	2.0	0.02875	0.00879	0.0987	0.07663
6_4_2	0.5	984	975	0.99	6.4	2.2	0.02752	0.0093	0.09468	0.07904	1931	1917	0.99	6.6	2.1	0.02812	0.00907	0.09666	0.07787
6_4_2	0.42	2080	2061	0.99	6.0	2.2	0.02574	0.00955	0.09104	0.08575	4011	3978	0.99	6.3	2.2	0.02689	0.0094	0.09375	0.08209
6_4_2	0.33	4224	4131	0.98	5.3	2.3	0.0228	0.00991	0.09462	0.10338	8235	8109	0.98	5.8	2.3	0.0248	0.00988	0.09419	0.09354
6_4_2	0.25	9179	8739	0.95	4.5	2.4	0.0196	0.01027	0.10092	0.13226	17414	16848	0.97	5.1	2.4	0.02211	0.01041	0.09768	0.1153
6_4_2	0.17	30987	25640	0.83	3.2	2.1	0.01392	0.00908	0.10952	0.18469	48401	42488	0.88	3.9	2.4	0.01717	0.01043	0.10483	0.1609
6_4_2	0.08	184860	13923	0.08	2.0	1.6	0.00909	0.00738	1.0	0.0	233261	56411	0.24	3.5	2.4	0.01517	0.01037	0.32577	0.41045
6_7_1	1.0	4	4	1.0	6.8	1.0	0.02935	0.00416	0.07103	0.02514	4	4	1.0	6.8	1.0	0.02935	0.00416	0.07103	0.02514
6_7_1	0.92	9	9	1.0	6.2	1.2	0.02691	0.0051	0.06819	0.02571	13	13	1.0	6.4	1.1	0.02766	0.0048	0.06906	0.0245
6_7_1	0.83	30	30	1.0	5.9	1.7	0.02533	0.00728	0.11475	0.09789	43	43	1.0	6.1	1.5	0.02603	0.00666	0.10094	0.08508
6_7_1	0.75	87	86	0.99	6.1	1.8	0.026	0.0079	0.10378	0.0702	130	129	0.99	6.1	1.7	0.02601	0.00749	0.10284	0.07516
6_7_1	0.67	169	169	1.0	6.0	1.8	0.02567	0.00781	0.10455	0.07151	299	298	1.0	6.1	1.8	0.02582	0.00766	0.10381	0.07299
6_7_1	0.58	354	349	0.99	5.9	1.8	0.02546	0.00793	0.11455	0.08323	653	647	0.99	6.0	1.8	0.02562	0.0078	0.1096	0.0788
6_7_1	0.5	692	681	0.98	5.5	1.9	0.02364	0.00842	0.11789	0.09432	1345	1328	0.99	5.7	1.9	0.02461	0.00818	0.11385	0.08717
6_7_1	0.42	1342	1324	0.99	5.3	2.0	0.02261	0.00886	0.11425	0.09639	2687	2652	0.99	5.5	2.0	0.02361	0.00858	0.11405	0.09187
6_7_1	0.33	3063	2949	0.96	4.6	2.1	0.01959	0.00913	0.11697	0.11365	5750	5601	0.97	5.0	2.1	0.0215	0.0091	0.11559	0.10391
6_7_1	0.25	7228	6702	0.93	3.9	2.1	0.01691	0.0093	0.13245	0.15242	12978	12303	0.95	4.4	2.2	0.019	0.00948	0.12477	0.13282
6_7_1	0.17	26316	20549	0.78	2.8	1.9	0.01237	0.00847	0.14867	0.21543	39294	32852	0.84	3.4	2.2	0.01486	0.00943	0.13972	0.18913
6_7_1	0.08	206801	18932	0.09	2.4	2.0	0.01088	0.009	1.0	0.0	246095	51784	0.21	3.1	2.2	0.0134	0.00947	0.45423	0.44085
6_8_1	1.0	4	4	1.0	6.8	1.0	0.02935	0.00416	0.07103	0.02514	4	4	1.0	6.8	1.0	0.02935	0.00416	0.07103	0.02514
6_8_1	0.92	10	10	1.0	6.1	1.2	0.02639	0.00508	0.06415	0.0274	14	14	1.0	6.3	1.1	0.02724	0.00488	0.06611	0.026
6_8_1	0.83	31	31	1.0	5.7	1.9	0.02437	0.00804	0.11965	0.10579	45	45	1.0	5.9	1.7	0.02526	0.00727	0.103	0.09197
6_8_1	0.75	88	86	0.98	5.9	1.8	0.02517	0.00793	0.11275	0.12203	133	131	0.98	5.9	1.8	0.0252	0.00768	0.1094	0.11234
6_8_1	0.67	169	169	1.0	6.1	1.8	0.02604	0.00777	0.1084	0.0725	302	300	0.99	6.0	1.8	0.02567	0.00773	0.10884	0.09188
6_8_1	0.58	348	344	0.99	5.9	1.8	0.02545	0.00802	0.11308	0.08872	650	644	0.99	6.0	1.8	0.02555	0.00788	0.1111	0.09016
6_8_1	0.5	674	662	0.98	5.6	1.9	0.02371	0.00826	0.11312	0.08719	1324	1306	0.99	5.8	1.9	0.02462	0.00812	0.11212	0.08864
6_8_1	0.42	1316	1298	0.99	5.2	2.0	0.02255	0.00895	0.11506	0.09839	2640	2604	0.99	5.5	2.0	0.02359	0.0086	0.11359	0.09362
6_8_1	0.33	3012	2902	0.96	4.5	2.1	0.01961	0.00916	0.11936	0.1164	5652	5506	0.97	5.0	2.1	0.02149	0.00912	0.11663	0.10627
6_8_1	0.25	7069	6557	0.93	3.9	2.1	0.01682	0.00925	0.1326	0.15254	12721	12063	0.95	4.4	2.2	0.01895	0.00948	0.12531	0.13365
6_8_1	0.17	25803	20154	0.78	2.8	1.9	0.01241	0.00848	0.14905	0.21551	38524	32217	0.84	3.4	2.2	0.01486	0.00942	0.14016	0.18941
6_8_1	0.08	204446	18852	0.09	2.5	2.0	0.01104	0.00928	1.0	0.0	242970	51069	0.21	3.1	2.2	0.01345	0.00954	0.45757	0.44137
7_2_4	1.0	26	26	1.0	9.8	2.6	0.04225	0.01139	0.06999	0.05575	26	26	1.0	9.8	2.6	0.04225	0.01139	0.06999	0.05575
7_2_4	0.92	33	33	1.0	10.2	2.6	0.04338	0.01075	0.0701	0.03487	59	59	1.0	10.1	2.6	0.04288	0.01096	0.07005	0.04484
7_2_4	0.83	139	139	1.0	9.6	2.7	0.04112	0.01195	0.09471	0.10077	198	198	1.0	9.8	2.7	0.04165	0.01166	0.08736	0.08851
